key,Remarks,id,nextId,quality,equip1,equip2,equip3,equip4,equip5,equip6,life,attack,physiqueDef,spiritDef,lifeReceive,energyReceive,critical,toughness,hit,dodge,criticalHurt,attrData,precentAttrData,attrDesc,qualityName,careerName,beizhu,careerIcon,qualityBg,playerQualityBg
202002_8,,202002_8,202002_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1238;物理防御_275;法术攻击_1548;法术防御_344;生命回复_4117;能量回复_358,,,蓝色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_03,
202002_9,,202002_9,202002_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1324;物理防御_294;法术攻击_1656;法术防御_368;生命回复_4404;能量回复_383,,,紫色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe,
202002_10,,202002_10,202002_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1382;物理防御_307;法术攻击_1728;法术防御_384;生命回复_4596;能量回复_400,,,紫色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_01,
202002_11,,202002_11,202002_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1440;物理防御_320;法术攻击_1800;法术防御_400;生命回复_4788;能量回复_416,,,紫色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_02,
202002_12,,202002_12,202002_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1526;物理防御_339;法术攻击_1908;法术防御_424;生命回复_5075;能量回复_441,,,紫色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_03,
202002_13,,202002_13,202002_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_1612;物理防御_358;法术攻击_2016;法术防御_448;生命回复_5362;能量回复_466,,,紫色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_04,
202002_14,,202002_14,202002_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_1728;物理防御_384;法术攻击_2160;法术防御_480;生命回复_5745;能量回复_500,,,橙色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe,
202002_15,,202002_15,202002_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_1872;物理防御_416;法术攻击_2340;法术防御_520;生命回复_6224;能量回复_500,,,橙色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_01,
202002_16,,202002_16,202002_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2016;物理防御_448;法术攻击_2520;法术防御_560;生命回复_6703;能量回复_500,,,橙色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_02,
202002_17,,202002_17,202002_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2160;物理防御_480;法术攻击_2700;法术防御_600;生命回复_7182;能量回复_500,,,橙色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_03,
202002_18,,202002_18,202002_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2304;物理防御_512;法术攻击_2880;法术防御_640;生命回复_7660;能量回复_500,,,橙色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_04,
202002_19,,202002_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_2448;物理防御_544;法术攻击_3060;法术防御_680;生命回复_8139;能量回复_500,,,橙色+5,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_05,
204001_1,,204001_1,204001_2,,700112,700037,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_23;物理防御_8;法术攻击_29;法术防御_10;生命回复_39;能量回复_8,,,白色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_BaiSe,
204001_2,,204001_2,204001_3,1,700113,700038,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_235;物理防御_81;法术攻击_294;法术防御_102;生命回复_397;能量回复_83,,,绿色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe,
204001_3,,204001_3,204001_4,2,700114,700039,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_423;物理防御_146;法术攻击_529;法术防御_183;生命回复_716;能量回复_150,,,绿色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe_01,
204001_4,,204001_4,204001_5,3,700115,700040,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_564;物理防御_195;法术攻击_705;法术防御_244;生命回复_955;能量回复_200,,,绿色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe_02,
204001_5,,204001_5,204001_6,4,700116,700041,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_658;物理防御_228;法术攻击_823;法术防御_285;生命回复_1114;能量回复_233,,,蓝色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe,
204001_6,,204001_6,204001_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_4224;物理攻击_776;物理防御_269;法术攻击_970;法术防御_336;生命回复_1313;能量回复_275,,,蓝色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_01,
204001_7,,204001_7,204001_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_4992;物理攻击_917;物理防御_318;法术攻击_1146;法术防御_397;生命回复_1552;能量回复_325,,,蓝色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_02,
204001_8,,204001_8,204001_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_5504;物理攻击_1011;物理防御_350;法术攻击_1264;法术防御_438;生命回复_1711;能量回复_358,,,蓝色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_03,
204001_9,,204001_9,204001_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_5888;物理攻击_1081;物理防御_375;法术攻击_1352;法术防御_469;生命回复_1830;能量回复_383,,,紫色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe,
204001_10,,204001_10,204001_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_6144;物理攻击_1128;物理防御_391;法术攻击_1411;法术防御_489;生命回复_1910;能量回复_400,,,紫色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_01,
204001_11,,204001_11,204001_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_6400;物理攻击_1176;物理防御_408;法术攻击_1470;法术防御_510;生命回复_1989;能量回复_416,,,紫色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_02,
204001_12,,204001_12,204001_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_6784;物理攻击_1246;物理防御_432;法术攻击_1558;法术防御_540;生命回复_2109;能量回复_441,,,紫色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_03,
204001_13,,204001_13,204001_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_7168;物理攻击_1317;物理防御_456;法术攻击_1646;法术防御_571;生命回复_2228;能量回复_466,,,紫色+4,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_04,
204001_14,,204001_14,204001_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_7680;物理攻击_1411;物理防御_489;法术攻击_1764;法术防御_612;生命回复_2387;能量回复_500,,,橙色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe,
204001_15,,204001_15,204001_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_8320;物理攻击_1528;物理防御_530;法术攻击_1911;法术防御_663;生命回复_2586;能量回复_500,,,橙色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_01,
204001_16,,204001_16,204001_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_8960;物理攻击_1646;物理防御_571;法术攻击_2058;法术防御_714;生命回复_2785;能量回复_500,,,橙色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_02,
204001_17,,204001_17,204001_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_9600;物理攻击_1764;物理防御_612;法术攻击_2205;法术防御_765;生命回复_2984;能量回复_500,,,橙色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_03,
204001_18,,204001_18,204001_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_10240;物理攻击_1881;物理防御_652;法术攻击_2352;法术防御_816;生命回复_3183;能量回复_500,,,橙色+4,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_04,
204001_19,,204001_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_10880;物理攻击_1999;物理防御_693;法术攻击_2499;法术防御_867;生命回复_3382;能量回复_500,,,橙色+5,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_05,
203001_1,,203001_1,203001_2,,700136,700025,700061,700148,700181,700091,,,,,,,,,,,,生命_154;物理攻击_36;物理防御_8;法术攻击_28;法术防御_6;生命回复_95;能量回复_8,,,白色,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_BaiSe,
203001_2,,203001_2,203001_3,1,700137,700026,700062,700149,700181,700091,,,,,,,,,,,,生命_1540;物理攻击_360;物理防御_80;法术攻击_288;法术防御_64;生命回复_957;能量回复_83,,,绿色,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LvSe,
203001_3,,203001_3,203001_4,2,700138,700027,700063,700149,700182,700091,,,,,,,,,,,,生命_2772;物理攻击_648;物理防御_144;法术攻击_518;法术防御_115;生命回复_1723;能量回复_150,,,绿色+1,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LvSe_01,
203001_4,,203001_4,203001_5,3,700139,700028,700064,700150,700182,700096,,,,,,,,,,,,生命_3696;物理攻击_864;物理防御_192;法术攻击_691;法术防御_153;生命回复_2298;能量回复_200,,,绿色+2,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LvSe_02,
203001_5,,203001_5,203001_6,4,700140,700029,700065,700151,700183,700096,,,,,,,,,,,,生命_4312;物理攻击_1008;物理防御_224;法术攻击_806;法术防御_179;生命回复_2681;能量回复_233,,,蓝色,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LanSe,
203001_6,,203001_6,203001_7,5,700141,700030,700065,700151,700183,700096,,,,,,,,,,,,生命_5082;物理攻击_1188;物理防御_264;法术攻击_950;法术防御_211;生命回复_3160;能量回复_275,,,蓝色+1,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LanSe_01,
203001_7,,203001_7,203001_8,6,700141,700030,700066,700153,700183,700097,,,,,,,,,,,,生命_6006;物理攻击_1404;物理防御_312;法术攻击_1123;法术防御_249;生命回复_3734;能量回复_325,,,蓝色+2,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LanSe_02,
203001_8,,203001_8,203001_9,7,700142,700031,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1548;物理防御_344;法术攻击_1238;法术防御_275;生命回复_4117;能量回复_358,,,蓝色+3,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_LanSe_03,
203001_9,,203001_9,203001_10,8,700142,700031,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1656;物理防御_368;法术攻击_1324;法术防御_294;生命回复_4404;能量回复_383,,,紫色,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ZiSe,
203001_10,,203001_10,203001_11,9,700143,700032,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1728;物理防御_384;法术攻击_1382;法术防御_307;生命回复_4596;能量回复_400,,,紫色+1,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ZiSe_01,
203001_11,,203001_11,203001_12,10,700143,700032,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1800;物理防御_400;法术攻击_1440;法术防御_320;生命回复_4788;能量回复_416,,,紫色+2,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ZiSe_02,
203001_12,,203001_12,203001_13,11,700144,700033,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1908;物理防御_424;法术攻击_1526;法术防御_339;生命回复_5075;能量回复_441,,,紫色+3,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ZiSe_03,
203001_13,,203001_13,203001_14,12,700144,700033,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_2016;物理防御_448;法术攻击_1612;法术防御_358;生命回复_5362;能量回复_466,,,紫色+4,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ZiSe_04,
203001_14,,203001_14,203001_15,13,700145,700034,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_2160;物理防御_480;法术攻击_1728;法术防御_384;生命回复_5745;能量回复_500,,,橙色,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe,
203001_15,,203001_15,203001_16,14,700145,700034,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_2340;物理防御_520;法术攻击_1872;法术防御_416;生命回复_6224;能量回复_500,,,橙色+1,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe_01,
203001_16,,203001_16,203001_17,15,700146,700035,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2520;物理防御_560;法术攻击_2016;法术防御_448;生命回复_6703;能量回复_500,,,橙色+2,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe_02,
203001_17,,203001_17,203001_18,16,700146,700035,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2700;物理防御_600;法术攻击_2160;法术防御_480;生命回复_7182;能量回复_500,,,橙色+3,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe_03,
203001_18,,203001_18,203001_19,17,700147,700036,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2880;物理防御_640;法术攻击_2304;法术防御_512;生命回复_7660;能量回复_500,,,橙色+4,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe_04,
203001_19,,203001_19,,18,700147,700036,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_3060;物理防御_680;法术攻击_2448;法术防御_544;生命回复_8139;能量回复_500,,,橙色+5,射手,物理术士1,JiaoBiao_SheShou_01,bg_head_ChengSe_05,
201005_1,,201005_1,201005_2,,700124,700001,700073,700157,700174,700091,,,,,,,,,,,,生命_160;物理攻击_30;物理防御_10;法术攻击_24;法术防御_8;生命回复_149;能量回复_8,,,白色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_BaiSe,
201005_2,,201005_2,201005_3,1,700125,700002,700074,700158,700174,700091,,,,,,,,,,,,生命_1600;物理攻击_300;物理防御_100;法术攻击_240;法术防御_80;生命回复_1492;能量回复_83,,,绿色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe,
201005_3,,201005_3,201005_4,2,700126,700003,700075,700158,700175,700091,,,,,,,,,,,,生命_2880;物理攻击_540;物理防御_180;法术攻击_432;法术防御_144;生命回复_2686;能量回复_150,,,绿色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_01,
201005_4,,201005_4,201005_5,3,700127,700004,700076,700159,700175,700092,,,,,,,,,,,,生命_3840;物理攻击_720;物理防御_240;法术攻击_576;法术防御_192;生命回复_3581;能量回复_200,,,绿色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_02,
201005_5,,201005_5,201005_6,4,700128,700005,700077,700160,700176,700092,,,,,,,,,,,,生命_4480;物理攻击_840;物理防御_280;法术攻击_672;法术防御_224;生命回复_4178;能量回复_233,,,蓝色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe,
201005_6,,201005_6,201005_7,5,700129,700006,700077,700160,700176,700092,,,,,,,,,,,,生命_5280;物理攻击_990;物理防御_330;法术攻击_792;法术防御_264;生命回复_4924;能量回复_275,,,蓝色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_01,
201005_7,,201005_7,201005_8,6,700129,700006,700078,700161,700176,700093,,,,,,,,,,,,生命_6240;物理攻击_1170;物理防御_390;法术攻击_936;法术防御_312;生命回复_5820;能量回复_325,,,蓝色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_02,
201005_8,,201005_8,201005_9,7,700130,700007,700078,700161,700177,700093,,,,,,,,,,,,生命_6880;物理攻击_1290;物理防御_430;法术攻击_1032;法术防御_344;生命回复_6417;能量回复_358,,,蓝色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_03,
201005_9,,201005_9,201005_10,8,700130,700007,700079,700161,700177,700093,,,,,,,,,,,,生命_7360;物理攻击_1380;物理防御_460;法术攻击_1104;法术防御_368;生命回复_6864;能量回复_383,,,紫色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe,
201005_10,,201005_10,201005_11,9,700131,700008,700079,700161,700177,700093,,,,,,,,,,,,生命_7680;物理攻击_1440;物理防御_480;法术攻击_1152;法术防御_384;生命回复_7163;能量回复_400,,,紫色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_01,
201005_11,,201005_11,201005_12,10,700131,700008,700080,700162,700177,700094,,,,,,,,,,,,生命_8000;物理攻击_1500;物理防御_500;法术攻击_1200;法术防御_400;生命回复_7461;能量回复_416,,,紫色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_02,
201005_12,,201005_12,201005_13,11,700132,700009,700080,700162,700178,700094,,,,,,,,,,,,生命_8480;物理攻击_1590;物理防御_530;法术攻击_1272;法术防御_424;生命回复_7909;能量回复_441,,,紫色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_03,
201005_13,,201005_13,201005_14,12,700132,700009,700081,700162,700178,700094,,,,,,,,,,,,生命_8960;物理攻击_1680;物理防御_560;法术攻击_1344;法术防御_448;生命回复_8357;能量回复_466,,,紫色+4,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_04,
201005_14,,201005_14,201005_15,13,700133,700010,700081,700164,700178,700094,,,,,,,,,,,,生命_9600;物理攻击_1800;物理防御_600;法术攻击_1440;法术防御_480;生命回复_8954;能量回复_500,,,橙色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe,
201005_15,,201005_15,201005_16,14,700133,700010,700082,700164,700178,700095,,,,,,,,,,,,生命_10400;物理攻击_1950;物理防御_650;法术攻击_1560;法术防御_520;生命回复_9700;能量回复_500,,,橙色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_01,
201005_16,,201005_16,201005_17,15,700134,700011,700082,700164,700179,700095,,,,,,,,,,,,生命_11200;物理攻击_2100;物理防御_700;法术攻击_1680;法术防御_560;生命回复_10446;能量回复_500,,,橙色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_02,
201005_17,,201005_17,201005_18,16,700134,700011,700083,700165,700179,700095,,,,,,,,,,,,生命_12000;物理攻击_2250;物理防御_750;法术攻击_1800;法术防御_600;生命回复_11192;能量回复_500,,,橙色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_03,
201005_18,,201005_18,201005_19,17,700135,700012,700083,700165,700180,700095,,,,,,,,,,,,生命_12800;物理攻击_2400;物理防御_800;法术攻击_1920;法术防御_640;生命回复_11938;能量回复_500,,,橙色+4,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_04,
201005_19,,201005_19,,18,700135,700012,700084,700165,700180,700095,,,,,,,,,,,,生命_13600;物理攻击_2550;物理防御_850;法术攻击_2040;法术防御_680;生命回复_12685;能量回复_500,,,橙色+5,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_05,
201004_1,,201004_1,201004_2,,700124,700001,700073,700157,700174,700091,,,,,,,,,,,,生命_160;物理攻击_30;物理防御_10;法术攻击_24;法术防御_8;生命回复_149;能量回复_8,,,白色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_BaiSe,
201004_2,,201004_2,201004_3,1,700125,700002,700074,700158,700174,700091,,,,,,,,,,,,生命_1600;物理攻击_300;物理防御_100;法术攻击_240;法术防御_80;生命回复_1492;能量回复_83,,,绿色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe,
201004_3,,201004_3,201004_4,2,700126,700003,700075,700158,700175,700091,,,,,,,,,,,,生命_2880;物理攻击_540;物理防御_180;法术攻击_432;法术防御_144;生命回复_2686;能量回复_150,,,绿色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_01,
201004_4,,201004_4,201004_5,3,700127,700004,700076,700159,700175,700092,,,,,,,,,,,,生命_3840;物理攻击_720;物理防御_240;法术攻击_576;法术防御_192;生命回复_3581;能量回复_200,,,绿色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_02,
