Key,Remarks,level,vip,id,jubaoPerRewards,jubaoPerCost,lianqiPerRewards,lianqiPerCost,penglaiPerRewards,penglaiPerCost,kunlunPerRewards,kunlunPerCost,wanxianPerRewards,wanxianPerCost,fengshenPerRewards,fengshenPerCost,qiankunPerRewards,qiankunPerCost,xinmo1PerRewards,xinmo1PerCost,xinmo2PerRewards,xinmo2PerCost,xinmo3PerRewards,xinmo3PerCost,xinmo4PerRewards,xinmo4PerCost,xinmo5PerRewards,xinmo5PerCost,xinmo6PerRewards,xinmo6PerCost
619,,79,12~13,619,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:366,6148,801002:324,777,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
620,,80,12~13,620,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:366,6148,801002:332,796,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
621,,81,12~13,621,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:389,6535,801002:342,820,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
622,,82,12~13,622,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:411,6904,801002:352,844,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
623,,83,12~13,623,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:411,6904,801002:362,868,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
624,,84,12~13,624,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:434,7291,801002:372,892,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
625,,85,12~13,625,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:457,7677,801002:382,916,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
626,,86,12~13,626,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:457,7677,801002:392,940,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
627,,87,12~13,627,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:480,8064,801002:402,964,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
628,,88,12~13,628,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:503,8450,801002:412,988,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
629,,89,12~13,629,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:503,8450,801002:424,1017,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
630,,90,12~13,630,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:526,8836,801002:434,1041,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
631,,1,14~15,631,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
632,,2,14~15,632,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
633,,3,14~15,633,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
634,,4,14~15,634,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
635,,5,14~15,635,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
636,,6,14~15,636,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
637,,7,14~15,637,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
638,,8,14~15,638,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
639,,9,14~15,639,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
640,,10,14~15,640,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
641,,11,14~15,641,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
642,,12,14~15,642,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
643,,13,14~15,643,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
644,,14,14~15,644,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
645,,15,14~15,645,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
646,,16,14~15,646,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
647,,17,14~15,647,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
648,,18,14~15,648,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
649,,19,14~15,649,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
650,,20,14~15,650,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
651,,21,14~15,651,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
652,,22,14~15,652,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
653,,23,14~15,653,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
654,,24,14~15,654,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:6,14,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
655,,25,14~15,655,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:6,14,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
656,,26,14~15,656,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:8,19,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
657,,27,14~15,657,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:10,24,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
658,,28,14~15,658,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:12,28,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
659,,29,14~15,659,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:14,33,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
660,,30,14~15,660,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:16,38,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
661,,31,14~15,661,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:18,43,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
662,,32,14~15,662,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:20,48,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
663,,33,14~15,663,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:22,52,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
664,,34,14~15,664,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:24,57,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
665,,35,14~15,665,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:30,72,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
666,,36,14~15,666,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:43,722,801002:32,76,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
667,,37,14~15,667,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:51,856,801002:36,86,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
668,,38,14~15,668,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:51,856,801002:40,96,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
669,,39,14~15,669,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:51,856,801002:50,120,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
670,,40,14~15,670,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:60,1008,801002:52,124,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
671,,41,14~15,671,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:60,1008,801002:58,139,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
672,,42,14~15,672,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:69,1159,801002:62,148,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
673,,43,14~15,673,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:81,1360,801002:68,163,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
674,,44,14~15,674,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:81,1360,801002:72,172,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
675,,45,14~15,675,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:94,1579,801002:78,187,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
676,,46,14~15,676,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:107,1797,801002:82,196,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
677,,47,14~15,677,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:107,1797,801002:88,211,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
678,,48,14~15,678,1:350000,318,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:120,2016,801002:92,220,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
679,,49,14~15,679,1:350000,318,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:133,2234,801002:100,240,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
680,,50,14~15,680,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:133,2234,801002:104,249,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
681,,51,14~15,681,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:146,2452,801002:110,264,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
682,,52,14~15,682,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:159,2671,801002:116,278,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
683,,53,14~15,683,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:159,2671,801002:122,292,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
684,,54,14~15,684,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:171,2872,801002:130,312,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
685,,55,14~15,685,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:189,3175,801002:134,321,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
686,,56,14~15,686,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:189,3175,801002:140,336,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
687,,57,14~15,687,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:206,3460,801002:148,355,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
688,,58,14~15,688,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:223,3746,801002:156,374,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
689,,59,14~15,689,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:223,3746,801002:162,388,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
690,,60,14~15,690,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:240,4032,801002:168,403,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
691,,61,14~15,691,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:257,4317,801002:176,422,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
692,,62,14~15,692,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:257,4317,801002:182,436,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
693,,63,14~15,693,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:274,4603,801002:190,456,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
694,,64,14~15,694,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:291,4888,801002:196,470,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
695,,65,14~15,695,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:291,4888,801002:204,489,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
696,,66,14~15,696,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:309,5191,801002:212,508,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
697,,67,14~15,697,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:334,5611,801002:220,528,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
698,,68,14~15,698,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:334,5611,801002:228,547,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
699,,69,14~15,699,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:360,6048,801002:236,566,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
700,,70,14~15,700,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:386,6484,801002:244,585,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
701,,71,14~15,701,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:386,6484,801002:252,604,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
702,,72,14~15,702,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:411,6904,801002:260,624,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
703,,73,14~15,703,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:437,7341,801002:270,648,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
704,,74,14~15,704,1:350000,318,803003:520,2496,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:437,7341,801002:278,667,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
705,,75,14~15,705,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:463,7778,801002:288,691,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
706,,76,14~15,706,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:489,8215,801002:296,710,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
707,,77,14~15,707,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:489,8215,801002:306,734,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
708,,78,14~15,708,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:514,8635,801002:314,753,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
709,,79,14~15,709,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:549,9223,801002:324,777,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
710,,80,14~15,710,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:549,9223,801002:332,796,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
711,,81,14~15,711,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:583,9794,801002:342,820,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
712,,82,14~15,712,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:617,10365,801002:352,844,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
713,,83,14~15,713,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:617,10365,801002:362,868,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
714,,84,14~15,714,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:651,10936,801002:372,892,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
715,,85,14~15,715,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:686,11524,801002:382,916,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
716,,86,14~15,716,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:686,11524,801002:392,940,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
717,,87,14~15,717,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:720,12096,801002:402,964,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
718,,88,14~15,718,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:754,12667,801002:412,988,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
719,,89,14~15,719,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:754,12667,801002:424,1017,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
720,,90,14~15,720,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:789,13255,801002:434,1041,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
