Key,Remarks,level,VIP,id,jubaoNorRewards,jubaoNorCost,lianqiNorRewards,lianqiNorCost,penglaiNorRewards,penglaiNorCost,kunlunNorRewards,kunlunNorCost,wanxianNorRewards,wanxianNorCost,fengshenNorRewards,fengshenNorCost,qiankunNorRewards,qiankunNorCost,xinmo1NorRewards,xinmo1NorCost,xinmo2NorRewards,xinmo2NorCost,xinmo3NorRewards,xinmo3NorCost,xinmo4NorRewards,xinmo4NorCost,xinmo5NorRewards,xinmo5NorCost,xinmo6NorRewards,xinmo6NorCost
629,,89,12~13,629,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:251,5282,801002:212,636,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
630,,90,12~13,630,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:263,5523,801002:217,651,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
631,,1,14~15,631,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
632,,2,14~15,632,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
633,,3,14~15,633,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
634,,4,14~15,634,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
635,,5,14~15,635,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
636,,6,14~15,636,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
637,,7,14~15,637,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
638,,8,14~15,638,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
639,,9,14~15,639,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
640,,10,14~15,640,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
641,,11,14~15,641,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
642,,12,14~15,642,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
643,,13,14~15,643,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
644,,14,14~15,644,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
645,,15,14~15,645,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
646,,16,14~15,646,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
647,,17,14~15,647,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
648,,18,14~15,648,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
649,,19,14~15,649,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
650,,20,14~15,650,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
651,,21,14~15,651,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
652,,22,14~15,652,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
653,,23,14~15,653,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
654,,24,14~15,654,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:3,9,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
655,,25,14~15,655,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:3,9,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
656,,26,14~15,656,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:4,12,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
657,,27,14~15,657,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:5,15,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
658,,28,14~15,658,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:6,18,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
659,,29,14~15,659,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:7,21,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
660,,30,14~15,660,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:8,24,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
661,,31,14~15,661,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:9,27,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
662,,32,14~15,662,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:10,30,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
663,,33,14~15,663,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:11,33,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
664,,34,14~15,664,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:12,36,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
665,,35,14~15,665,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:15,45,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
666,,36,14~15,666,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:21,452,801002:16,48,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
667,,37,14~15,667,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:26,536,801002:18,54,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
668,,38,14~15,668,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:26,536,801002:20,60,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
669,,39,14~15,669,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:26,536,801002:25,75,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
670,,40,14~15,670,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:30,630,801002:26,78,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
671,,41,14~15,671,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:30,630,801002:29,87,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
672,,42,14~15,672,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:34,725,801002:31,93,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
673,,43,14~15,673,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:41,851,801002:34,102,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
674,,44,14~15,674,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:41,851,801002:36,108,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
675,,45,14~15,675,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:47,987,801002:39,117,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
676,,46,14~15,676,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:54,1124,801002:41,123,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
677,,47,14~15,677,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:54,1124,801002:44,132,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
678,,48,14~15,678,1:175000,199,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:60,1260,801002:46,138,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
679,,49,14~15,679,1:175000,199,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:66,1397,801002:50,150,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
680,,50,14~15,680,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:66,1397,801002:52,156,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
681,,51,14~15,681,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:73,1533,801002:55,165,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
682,,52,14~15,682,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:79,1670,801002:58,174,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
683,,53,14~15,683,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:79,1670,801002:61,183,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
684,,54,14~15,684,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:86,1796,801002:65,195,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
685,,55,14~15,685,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:94,1985,801002:67,201,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
686,,56,14~15,686,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:94,1985,801002:70,210,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
687,,57,14~15,687,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:103,2163,801002:74,222,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
688,,58,14~15,688,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:111,2342,801002:78,234,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
689,,59,14~15,689,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:111,2342,801002:81,243,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
690,,60,14~15,690,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:120,2520,801002:84,252,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
691,,61,14~15,691,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:129,2699,801002:88,264,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
692,,62,14~15,692,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:129,2699,801002:91,273,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
693,,63,14~15,693,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:137,2877,801002:95,285,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
694,,64,14~15,694,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:146,3056,801002:98,294,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
695,,65,14~15,695,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:146,3056,801002:102,306,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
696,,66,14~15,696,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:154,3245,801002:106,318,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
697,,67,14~15,697,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:167,3507,801002:110,330,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
698,,68,14~15,698,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:167,3507,801002:114,342,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
699,,69,14~15,699,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:180,3780,801002:118,354,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
700,,70,14~15,700,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:193,4053,801002:122,366,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
701,,71,14~15,701,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:193,4053,801002:126,378,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
702,,72,14~15,702,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:206,4316,801002:130,390,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
703,,73,14~15,703,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:219,4589,801002:135,405,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
704,,74,14~15,704,1:175000,199,803003:260,1560,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:219,4589,801002:139,417,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
705,,75,14~15,705,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:231,4862,801002:144,432,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
706,,76,14~15,706,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:244,5135,801002:148,444,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
707,,77,14~15,707,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:244,5135,801002:153,459,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
708,,78,14~15,708,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:257,5397,801002:157,471,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
709,,79,14~15,709,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:274,5765,801002:162,486,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
710,,80,14~15,710,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:274,5765,801002:166,498,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
711,,81,14~15,711,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:291,6122,801002:171,513,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
712,,82,14~15,712,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:309,6479,801002:176,528,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
713,,83,14~15,713,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:309,6479,801002:181,543,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
714,,84,14~15,714,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:326,6836,801002:186,558,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
715,,85,14~15,715,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:343,7203,801002:191,573,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
716,,86,14~15,716,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:343,7203,801002:196,588,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
717,,87,14~15,717,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:360,7560,801002:201,603,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
718,,88,14~15,718,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:377,7917,801002:206,618,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
719,,89,14~15,719,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:377,7917,801002:212,636,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
720,,90,14~15,720,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:394,8285,801002:217,651,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
