key,Remarks,id,itemCfgId,baseRate,dropCount,itemsFormula,fk
2929,,2929,1,10000,107800,38232,121506
2930,,2930,1,10000,60050,38233,111601
2931,,2931,1,10000,60050,38234,111602
2932,,2932,1,10000,60050,38235,111603
2933,,2933,1,10000,60050,38236,111604
2934,,2934,1,10000,60050,38237,111605
2935,,2935,1,10000,60050,38238,111606
2936,,2936,1,10000,60050,38239,111607
2937,,2937,1,10000,60050,38240,111608
2938,,2938,1,10000,60050,38241,111609
2939,,2939,1,10000,60050,38242,111610
2940,,2940,1,10000,60050,38243,111611
2941,,2941,1,10000,60050,38244,111612
2942,,2942,1,10000,120100,38245,121601
2943,,2943,1,10000,120100,38246,121602
2944,,2944,1,10000,120100,38247,121603
2945,,2945,1,10000,120100,38248,121604
2946,,2946,1,10000,120100,38249,121605
2947,,2947,1,10000,120100,38250,121606
2948,,2948,4,10000,50,38251,110101
2949,,2949,4,10000,50,38252,110102
2950,,2950,4,10000,50,38253,110201
2951,,2951,4,10000,50,38254,110202
2952,,2952,4,10000,50,38255,110203
2953,,2953,4,10000,50,38256,110301
2954,,2954,4,10000,50,38257,110302
2955,,2955,4,10000,50,38258,110303
2956,,2956,4,10000,50,38259,110304
2957,,2957,4,10000,50,38260,110305
2958,,2958,4,10000,50,38261,110306
2959,,2959,4,10000,60,38262,110401
2960,,2960,4,10000,60,38263,110402
2961,,2961,4,10000,60,38264,110403
2962,,2962,4,10000,60,38265,110404
2963,,2963,4,10000,60,38266,110405
2964,,2964,4,10000,60,38267,110406
2965,,2965,4,10000,180,38268,110407
2966,,2966,4,10000,180,38269,110408
2967,,2967,4,10000,180,38270,110409
2968,,2968,4,10000,180,38271,110410
2969,,2969,4,10000,180,38272,110501
2970,,2970,4,10000,250,38273,110502
2971,,2971,4,10000,250,38274,110503
2972,,2972,4,10000,250,38275,110504
2973,,2973,4,10000,250,38276,110505
2974,,2974,4,10000,250,38277,110506
2975,,2975,4,10000,250,38278,110507
2976,,2976,4,10000,420,38279,110508
2977,,2977,4,10000,420,38280,110509
2978,,2978,4,10000,420,38281,110510
2979,,2979,4,10000,420,38282,110511
2980,,2980,4,10000,420,38283,110512
2981,,2981,4,10000,436,38284,110601
2982,,2982,4,10000,436,38285,110602
2983,,2983,4,10000,436,38286,110603
2984,,2984,4,10000,436,38287,110604
2985,,2985,4,10000,436,38288,110605
2986,,2986,4,10000,436,38289,110606
2987,,2987,4,10000,436,38290,110607
2988,,2988,4,10000,436,38291,110608
2989,,2989,4,10000,436,38292,110609
2990,,2990,4,10000,436,38293,110610
2991,,2991,4,10000,436,38294,110611
2992,,2992,4,10000,436,38295,110612
2993,,2993,4,10000,436,38296,110701
2994,,2994,4,10000,436,38297,110702
2995,,2995,4,10000,436,38298,110703
2996,,2996,4,10000,436,38299,110704
2997,,2997,4,10000,436,38300,110705
2998,,2998,4,10000,436,38301,110706
2999,,2999,4,10000,436,38302,110707
3000,,3000,4,10000,436,38303,110708
3001,,3001,4,10000,436,38304,110709
3002,,3002,4,10000,436,38305,110710
3003,,3003,4,10000,436,38306,110711
3004,,3004,4,10000,436,38307,110712
3005,,3005,4,10000,436,38308,110801
3006,,3006,4,10000,436,38309,110802
3007,,3007,4,10000,436,38310,110803
3008,,3008,4,10000,436,38311,110804
3009,,3009,4,10000,436,38312,110805
3010,,3010,4,10000,436,38313,110806
3011,,3011,4,10000,436,38314,110807
3012,,3012,4,10000,436,38315,110808
3013,,3013,4,10000,436,38316,110809
3014,,3014,4,10000,436,38317,110810
3015,,3015,4,10000,436,38318,110811
3016,,3016,4,10000,436,38319,110812
3017,,3017,4,10000,924,38320,110901
3018,,3018,4,10000,924,38321,110902
3019,,3019,4,10000,924,38322,110903
3020,,3020,4,10000,924,38323,110904
3021,,3021,4,10000,924,38324,110905
3022,,3022,4,10000,924,38325,110906
3023,,3023,4,10000,924,38326,110907
3024,,3024,4,10000,924,38327,110908
3025,,3025,4,10000,924,38328,110909
3026,,3026,4,10000,924,38329,110910
3027,,3027,4,10000,924,38330,110911
3028,,3028,4,10000,924,38331,110912
3029,,3029,4,10000,3216,38332,111001
3030,,3030,4,10000,3216,38333,111002
3031,,3031,4,10000,3216,38334,111003
3032,,3032,4,10000,3216,38335,111004
3033,,3033,4,10000,3216,38336,111005
3034,,3034,4,10000,3216,38337,111006
3035,,3035,4,10000,3216,38338,111007
3036,,3036,4,10000,3216,38339,111008
3037,,3037,4,10000,3216,38340,111009
3038,,3038,4,10000,3216,38341,111010
3039,,3039,4,10000,3216,38342,111011
3040,,3040,4,10000,3216,38343,111012
3041,,3041,4,10000,4336,38344,111101
3042,,3042,4,10000,4336,38345,111102
3043,,3043,4,10000,4336,38346,111103
3044,,3044,4,10000,4336,38347,111104
3045,,3045,4,10000,4336,38348,111105
3046,,3046,4,10000,4336,38349,111106
3047,,3047,4,10000,4336,38350,111107
3048,,3048,4,10000,4336,38351,111108
3049,,3049,4,10000,4336,38352,111109
3050,,3050,4,10000,4336,38353,111110
3051,,3051,4,10000,4336,38354,111111
3052,,3052,4,10000,4336,38355,111112
3053,,3053,4,10000,4495,38356,111201
3054,,3054,4,10000,4495,38357,111202
3055,,3055,4,10000,4495,38358,111203
3056,,3056,4,10000,4495,38359,111204
3057,,3057,4,10000,4495,38360,111205
3058,,3058,4,10000,4495,38361,111206
3059,,3059,4,10000,4495,38362,111207
3060,,3060,4,10000,4495,38363,111208
3061,,3061,4,10000,4495,38364,111209
3062,,3062,4,10000,4495,38365,111210
3063,,3063,4,10000,4495,38366,111211
3064,,3064,4,10000,4495,38367,111212
3065,,3065,4,10000,5720,38368,111301
3066,,3066,4,10000,5720,38369,111302
3067,,3067,4,10000,5720,38370,111303
3068,,3068,4,10000,5720,38371,111304
3069,,3069,4,10000,5720,38372,111305
3070,,3070,4,10000,5720,38373,111306
3071,,3071,4,10000,5720,38374,111307
3072,,3072,4,10000,5720,38375,111308
3073,,3073,4,10000,5720,38376,111309
3074,,3074,4,10000,5720,38377,111310
3075,,3075,4,10000,5720,38378,111311
3076,,3076,4,10000,5720,38379,111312
3077,,3077,4,10000,7033,38380,111401
3078,,3078,4,10000,7033,38381,111402
3079,,3079,4,10000,7033,38382,111403
3080,,3080,4,10000,7033,38383,111404
3081,,3081,4,10000,7033,38384,111405
3082,,3082,4,10000,7033,38385,111406
3083,,3083,4,10000,7033,38386,111407
3084,,3084,4,10000,7033,38387,111408
3085,,3085,4,10000,7033,38388,111409
3086,,3086,4,10000,7033,38389,111410
3087,,3087,4,10000,7033,38390,111411
3088,,3088,4,10000,7033,38391,111412
3089,,3089,4,10000,8345,38392,111501
3090,,3090,4,10000,8345,38393,111502
3091,,3091,4,10000,8345,38394,111503
3092,,3092,4,10000,8345,38395,111504
3093,,3093,4,10000,8345,38396,111505
3094,,3094,4,10000,8345,38397,111506
3095,,3095,4,10000,8345,38398,111507
3096,,3096,4,10000,8345,38399,111508
3097,,3097,4,10000,8345,38400,111509
3098,,3098,4,10000,8345,38401,111510
3099,,3099,4,10000,8345,38402,111511
3100,,3100,4,10000,8345,38403,111512
3101,,3101,4,10000,9658,38404,111601
3102,,3102,4,10000,9658,38405,111602
3103,,3103,4,10000,9658,38406,111603
3104,,3104,4,10000,9658,38407,111604
3105,,3105,4,10000,9658,38408,111605
3106,,3106,4,10000,9658,38409,111606
3107,,3107,4,10000,9658,38410,111607
3108,,3108,4,10000,9658,38411,111608
3109,,3109,4,10000,9658,38412,111609
3110,,3110,4,10000,9658,38413,111610
3111,,3111,4,10000,9658,38414,111611
3112,,3112,4,10000,9658,38415,111612
3113,,3113,800048,10000,1,35070,8级暴击宝石
3114,,3114,800088,10000,1,35071,8级闪避宝石
3115,,3115,704023,5834,3,35080,魂石(道行天尊)
3116,,3116,704023,2166,6,35080,魂石(道行天尊)
3117,,3117,704023,1500,9,35080,魂石(道行天尊)
3118,,3118,704023,500,12,35080,魂石(道行天尊)
3119,,3119,1,6999,8880,35081,金币
3120,,3120,1,500,88800,35081,金币
3121,,3121,704002,500,3,35081,魂石(哪吒)
3122,,3122,704003,500,3,35081,魂石(杨戬)
3123,,3123,704029,500,3,35081,魂石(妲己)
3124,,3124,704027,500,3,35081,魂石(喜媚儿)
3125,,3125,704026,500,3,35081,魂石(广成子)
3126,,3126,2,1,1000,35081,钻石
3127,,3127,704029,6750,3,35082,魂石(妲己)
3128,,3128,704029,1750,6,35082,魂石(妲己)
3129,,3129,704029,1000,9,35082,魂石(妲己)
3130,,3130,704029,500,12,35082,魂石(妲己)
3131,,3131,1,6999,8880,35083,金币
3132,,3132,1,500,88800,35083,金币
3133,,3133,704017,500,3,35083,魂石(魔礼红)
3134,,3134,704008,500,3,35083,魂石(魔礼青)
3135,,3135,704015,500,3,35083,魂石(魔礼寿)
3136,,3136,704027,500,3,35083,魂石(喜媚儿)
3137,,3137,704026,500,3,35083,魂石(广成子)
3138,,3138,2,1,1000,35083,钻石
3139,,3139,704027,7760,3,35084,魂石(喜媚儿)
3140,,3140,704027,1000,6,35084,魂石(喜媚儿)
3141,,3141,704027,940,9,35084,魂石(喜媚儿)
3142,,3142,704027,300,12,35084,魂石(喜媚儿)
3143,,3143,1,6999,8880,35085,金币
3144,,3144,1,500,88800,35085,金币
3145,,3145,704017,500,3,35085,魂石(魔礼红)
3146,,3146,704008,500,3,35085,魂石(魔礼青)
3147,,3147,704015,500,3,35085,魂石(魔礼寿)
3148,,3148,704028,500,3,35085,魂石(申公豹)
3149,,3149,704031,500,3,35085,魂石(闻仲)
3150,,3150,2,1,1000,35085,钻石
3151,,3151,800006,1,4,35086,6级生命宝石
3152,,3152,800016,1,4,35087,6级物理攻击宝石
3153,,3153,800076,1,4,35088,6级法术攻击宝石
3154,,3154,800026,1,4,35089,6级物理防御宝石
3155,,3155,800036,1,4,35090,6级法术防御宝石
3156,,3156,700112,10000,1,39001,战袍
3157,,3157,700037,10000,1,39002,长杖
3158,,3158,700061,10000,1,39003,水精
3159,,3159,700148,10000,1,39004,骨链
3160,,3160,700174,10000,1,39005,铁戒
3161,,3161,700091,10000,1,39006,铜靴
3162,,3162,806121,10000,1,39007,10级装备宝箱
3163,,3163,700112,10000,1,39008,战袍
3164,,3164,700037,10000,1,39009,长杖
3165,,3165,700061,10000,1,39010,水精
3166,,3166,700148,10000,1,39011,骨链
3167,,3167,700174,10000,1,39012,铁戒
3168,,3168,700091,10000,1,39013,铜靴
3169,,3169,806122,10000,1,39014,15级装备宝箱
3170,,3170,700113,10000,1,39015,虎皮袍
3171,,3171,700038,10000,1,39016,枯木杖
3172,,3172,700062,10000,1,39017,定风珠
3173,,3173,700149,10000,1,39018,护身符
3174,,3174,700174,10000,1,39019,铁戒
3175,,3175,700091,10000,1,39020,铜靴
3176,,3176,806123,10000,1,39021,20级装备宝箱
3177,,3177,700114,10000,1,39022,龙须袍
3178,,3178,700039,10000,1,39023,镶玉杖
3179,,3179,700063,10000,1,39024,五光石
3180,,3180,700149,10000,1,39025,护身符
3181,,3181,700175,10000,1,39026,草编戒
3182,,3182,700091,10000,1,39027,铜靴
3183,,3183,806124,10000,1,39028,25级装备宝箱
3184,,3184,700115,10000,1,39029,金乌带
3185,,3185,700040,10000,1,39030,天师杖
3186,,3186,700064,10000,1,39031,混元珠
3187,,3187,700150,10000,1,39032,五龙坠
3188,,3188,700175,10000,1,39033,草编戒
3189,,3189,700092,10000,1,39034,逐日靴
3190,,3190,806125,10000,1,39035,30级装备宝箱
3191,,3191,700116,10000,1,39036,八荒袍
3192,,3192,700041,10000,1,39037,达摩杖
3193,,3193,700065,10000,1,39038,仙杏石
3194,,3194,700151,10000,1,39039,琥珀项链
3195,,3195,700176,10000,1,39040,仙草环
3196,,3196,700092,10000,1,39041,逐日靴
3197,,3197,806126,10000,1,39042,35级装备宝箱
3198,,3198,700117,10000,1,39043,金乌袍
3199,,3199,700042,10000,1,39044,四书五经
3200,,3200,700065,10000,1,39045,仙杏石
3201,,3201,700151,10000,1,39046,琥珀项链
3202,,3202,700176,10000,1,39047,仙草环
3203,,3203,700092,10000,1,39048,逐日靴
3204,,3204,806127,10000,1,39049,40级装备宝箱
3205,,3205,700117,10000,1,39050,金乌袍
3206,,3206,700042,10000,1,39051,四书五经
3207,,3207,700066,10000,1,39052,开天珠
3208,,3208,700153,10000,1,39053,瑶池之宝
3209,,3209,700176,10000,1,39054,仙草环
3210,,3210,700093,10000,1,39055,炽焰神靴
3211,,3211,806128,10000,1,39056,45级装备宝箱
3212,,3212,700118,10000,1,39057,出尘披风
3213,,3213,700043,10000,1,39058,混元法杖
3214,,3214,700066,10000,1,39059,开天珠
3215,,3215,700153,10000,1,39060,瑶池之宝
3216,,3216,700177,10000,1,39061,兽骨戒指
3217,,3217,700093,10000,1,39062,炽焰神靴
3218,,3218,806129,10000,1,39063,50级装备宝箱
3219,,3219,700118,10000,1,39064,出尘披风
3220,,3220,700043,10000,1,39065,混元法杖
3221,,3221,700067,10000,1,39066,月游石晶
3222,,3222,700153,10000,1,39067,瑶池之宝
3223,,3223,700177,10000,1,39068,兽骨戒指
3224,,3224,700093,10000,1,39069,炽焰神靴
3225,,3225,604912,2000,10,39070,戊己杏黄旗（碎片）
3226,,3226,604911,1375,24,39070,离地焰光旗（碎片）
3227,,3227,603221,325,1,39070,离地焰光旗
3228,,3228,603211,1300,1,39070,素色云界旗
3229,,3229,603201,5000,1,39070,青莲宝色旗
3230,,3230,604912,2760,5,39071,戊己杏黄旗（碎片）
3231,,3231,604911,1100,20,39071,离地焰光旗（碎片）
3232,,3232,604910,1765,20,39071,素色云界旗（碎片）
3233,,3233,603211,875,1,39071,素色云界旗
3234,,3234,603201,3500,1,39071,青莲宝色旗
3235,,3235,604912,2760,4,39072,戊己杏黄旗（碎片）
3236,,3236,604911,1100,15,39072,离地焰光旗（碎片）
3237,,3237,604910,1765,15,39072,素色云界旗（碎片）
3238,,3238,604909,1475,15,39072,青莲宝色旗（碎片）
3239,,3239,603201,2900,1,39072,青莲宝色旗
3240,,3240,604911,1100,8,39073,离地焰光旗（碎片）
3241,,3241,604910,1765,8,39073,素色云界旗（碎片）
3242,,3242,604909,1475,8,39073,青莲宝色旗（碎片）
3243,,3243,1,2900,20000,39073,金币
3244,,3244,1,2900,15000,39073,金币
3245,,3245,604910,1765,4,39074,素色云界旗（碎片）
3246,,3246,604909,1475,4,39074,青莲宝色旗（碎片）
3247,,3247,1,2900,20000,39074,金币
3248,,3248,1,2900,15000,39074,金币
3249,,3249,1,2900,10000,39074,金币
3250,,3250,604909,1475,2,39075,青莲宝色旗（碎片）
3251,,3251,1,2900,20000,39075,金币
3252,,3252,1,2900,15000,39075,金币
3253,,3253,1,2900,10000,39075,金币
3254,,3254,1,2900,5000,39075,金币
3255,,3255,604905,24,5,40000,赤焰幡（碎片）
3256,,3256,604905,24,10,40000,赤焰幡（碎片）
3257,,3257,604905,24,15,40000,赤焰幡（碎片）
3258,,3258,604905,24,20,40000,赤焰幡（碎片）
3259,,3259,604917,49,5,40000,轮回镜（碎片）
3260,,3260,604917,49,10,40000,轮回镜（碎片）
3261,,3261,604917,49,15,40000,轮回镜（碎片）
3262,,3262,604917,49,20,40000,轮回镜（碎片）
3263,,3263,604906,24,5,40001,追魂幡（碎片）
3264,,3264,604906,24,10,40001,追魂幡（碎片）
3265,,3265,604906,24,15,40001,追魂幡（碎片）
3266,,3266,604906,24,20,40001,追魂幡（碎片）
3267,,3267,604918,49,5,40001,七星镜（碎片）
3268,,3268,604918,49,10,40001,七星镜（碎片）
3269,,3269,604918,49,15,40001,七星镜（碎片）
3270,,3270,604918,49,20,40001,七星镜（碎片）
3271,,3271,604907,24,5,40002,坠星幡（碎片）
3272,,3272,604907,24,10,40002,坠星幡（碎片）
3273,,3273,604907,24,15,40002,坠星幡（碎片）
3274,,3274,604907,24,20,40002,坠星幡（碎片）
3275,,3275,604919,49,5,40002,万佛镜（碎片）
3276,,3276,604919,49,10,40002,万佛镜（碎片）
3277,,3277,604919,49,15,40002,万佛镜（碎片）
3278,,3278,604919,49,20,40002,万佛镜（碎片）
3279,,3279,604908,24,5,40003,盘古幡（碎片）
3280,,3280,604908,24,10,40003,盘古幡（碎片）
3281,,3281,604908,24,15,40003,盘古幡（碎片）
3282,,3282,604908,24,20,40003,盘古幡（碎片）
3283,,3283,604920,49,5,40003,镇天镜（碎片）
3284,,3284,604920,49,10,40003,镇天镜（碎片）
3285,,3285,604920,49,15,40003,镇天镜（碎片）
3286,,3286,604920,49,20,40003,镇天镜（碎片）
3287,,3287,604917,3350,1,40010,轮回镜（碎片）
3288,,3288,604917,1000,3,40010,轮回镜（碎片）
3289,,3289,603401,20,1,40010,轮回镜
3290,,3290,604921,670,1,40010,乾坤尺（碎片）
3291,,3291,604921,200,3,40010,乾坤尺（碎片）
3292,,3292,603501,4,1,40010,乾坤尺
3293,,3293,604909,40,3,40010,青莲宝色旗（碎片）
3294,,3294,604918,3350,1,40011,七星镜（碎片）
3295,,3295,604918,1000,3,40011,七星镜（碎片）
3296,,3296,603411,5,1,40011,七星镜
3297,,3297,604922,670,1,40011,噬天尺（碎片）
3298,,3298,604922,200,3,40011,噬天尺（碎片）
3299,,3299,603511,1,1,40011,噬天尺
3300,,3300,604910,40,3,40011,素色云界旗（碎片）
3301,,3301,604919,3350,1,40012,万佛镜（碎片）
3302,,3302,604919,1000,3,40012,万佛镜（碎片）
3303,,3303,603421,1,1,40012,万佛镜
3304,,3304,604923,670,1,40012,降妖尺（碎片）
3305,,3305,604923,200,3,40012,降妖尺（碎片）
3306,,3306,603521,,1,40012,降妖尺
3307,,3307,604911,40,3,40012,离地焰光旗（碎片）
3308,,3308,604920,3350,1,40013,镇天镜（碎片）
3309,,3309,604920,1000,3,40013,镇天镜（碎片）
3310,,3310,603431,,1,40013,镇天镜
3311,,3311,604924,670,1,40013,灵幻尺（碎片）
3312,,3312,604924,200,3,40013,灵幻尺（碎片）
3313,,3313,603531,,1,40013,灵幻尺
3314,,3314,604912,40,3,40013,戊己杏黄旗（碎片）
3315,,3315,603001,10000,1,41001,青云剑
3316,,3316,603002,10000,1,41002,青云剑
3317,,3317,603011,10000,1,41003,莫邪剑
3318,,3318,603012,10000,1,41004,莫邪剑
3319,,3319,603021,10000,1,41005,飞焰剑
3320,,3320,603022,10000,1,41006,飞焰剑
3321,,3321,603023,10000,1,41007,飞焰剑
3322,,3322,603031,10000,1,41008,诛仙剑
