key,remarks,id,planId,quality,levelNeed,costType,costCount,itemsNeedStr,attrData,precentAttrData
10100_6,,10100_6,10100,6,70,,64500,806521:8;806522:10;806523:12,法术防御_300;生命_1020,
10100_7,,10100_7,10100,7,80,,64500,806523:12;806524:14;806525:16,法术防御_350;生命_1190,
10100_8,,10100_8,10100,8,90,,64500,806526:18;806527:20;806528:22,法术防御_400;生命_1360,
10101_0,,10101_0,10101,,10,,1000,806511:1,,
10101_1,,10101_1,10101,1,20,,1200,806512:1,物理攻击_165;法术攻击_132,
10101_2,,10101_2,10101,2,30,,3000,806513:1;806514:1,物理攻击_330;法术攻击_264,
10101_3,,10101_3,10101,3,40,,3700,806515:1;806516:2,物理攻击_495;法术攻击_396,
10101_4,,10101_4,10101,4,50,,24000,806517:3;806518:4,物理攻击_660;法术攻击_528,
10101_5,,10101_5,10101,5,60,,43000,806519:5;806520:6,物理攻击_825;法术攻击_660,
10101_6,,10101_6,10101,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_990;法术攻击_792,
10101_7,,10101_7,10101,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1155;法术攻击_924,
10101_8,,10101_8,10101,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1320;法术攻击_1056,
10102_0,,10102_0,10102,,10,,1000,806511:1,,
10102_1,,10102_1,10102,1,20,,1200,806512:1,生命_265,
10102_2,,10102_2,10102,2,30,,3000,806513:1;806514:1,生命_530,
10102_3,,10102_3,10102,3,40,,3700,806515:1;806516:2,生命_795,
10102_4,,10102_4,10102,4,50,,24000,806517:3;806518:4,生命_1060,
10102_5,,10102_5,10102,5,60,,43000,806519:5;806520:6,生命_1325,
10102_6,,10102_6,10102,6,70,,64500,806521:8;806522:10;806523:12,生命_1590,
10102_7,,10102_7,10102,7,80,,64500,806523:12;806524:14;806525:16,生命_1855,
10102_8,,10102_8,10102,8,90,,64500,806526:18;806527:20;806528:22,生命_2120,
10103_0,,10103_0,10103,,10,,1000,806511:1,,
10103_1,,10103_1,10103,1,20,,1200,806512:1,物理防御_45;生命_132,
10103_2,,10103_2,10103,2,30,,3000,806513:1;806514:1,物理防御_90;生命_265,
10103_3,,10103_3,10103,3,40,,3700,806515:1;806516:2,物理防御_135;生命_397,
10103_4,,10103_4,10103,4,50,,24000,806517:3;806518:4,物理防御_180;生命_530,
10103_5,,10103_5,10103,5,60,,43000,806519:5;806520:6,物理防御_225;生命_662,
10103_6,,10103_6,10103,6,70,,64500,806521:8;806522:10;806523:12,物理防御_270;生命_795,
10103_7,,10103_7,10103,7,80,,64500,806523:12;806524:14;806525:16,物理防御_315;生命_927,
10103_8,,10103_8,10103,8,90,,64500,806526:18;806527:20;806528:22,物理防御_360;生命_1060,
10104_0,,10104_0,10104,,10,,1000,806511:1,,
10104_1,,10104_1,10104,1,20,,1200,806512:1,法术防御_36;生命_132,
10104_2,,10104_2,10104,2,30,,3000,806513:1;806514:1,法术防御_72;生命_265,
10104_3,,10104_3,10104,3,40,,3700,806515:1;806516:2,法术防御_108;生命_397,
10104_4,,10104_4,10104,4,50,,24000,806517:3;806518:4,法术防御_144;生命_530,
10104_5,,10104_5,10104,5,60,,43000,806519:5;806520:6,法术防御_180;生命_662,
10104_6,,10104_6,10104,6,70,,64500,806521:8;806522:10;806523:12,法术防御_216;生命_795,
10104_7,,10104_7,10104,7,80,,64500,806523:12;806524:14;806525:16,法术防御_252;生命_927,
10104_8,,10104_8,10104,8,90,,64500,806526:18;806527:20;806528:22,法术防御_288;生命_1060,
10105_0,,10105_0,10105,,10,,1000,806511:1,,
10105_1,,10105_1,10105,1,20,,1200,806512:1,物理攻击_159;法术攻击_127,
10105_2,,10105_2,10105,2,30,,3000,806513:1;806514:1,物理攻击_318;法术攻击_254,
10105_3,,10105_3,10105,3,40,,3700,806515:1;806516:2,物理攻击_477;法术攻击_381,
10105_4,,10105_4,10105,4,50,,24000,806517:3;806518:4,物理攻击_636;法术攻击_508,
10105_5,,10105_5,10105,5,60,,43000,806519:5;806520:6,物理攻击_795;法术攻击_636,
10105_6,,10105_6,10105,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_954;法术攻击_763,
10105_7,,10105_7,10105,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1113;法术攻击_890,
10105_8,,10105_8,10105,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1272;法术攻击_1017,
10106_0,,10106_0,10106,,10,,1000,806511:1,,
10106_1,,10106_1,10106,1,20,,1200,806512:1,生命_275,
10106_2,,10106_2,10106,2,30,,3000,806513:1;806514:1,生命_550,
10106_3,,10106_3,10106,3,40,,3700,806515:1;806516:2,生命_825,
10106_4,,10106_4,10106,4,50,,24000,806517:3;806518:4,生命_1100,
10106_5,,10106_5,10106,5,60,,43000,806519:5;806520:6,生命_1375,
10106_6,,10106_6,10106,6,70,,64500,806521:8;806522:10;806523:12,生命_1650,
10106_7,,10106_7,10106,7,80,,64500,806523:12;806524:14;806525:16,生命_1925,
10106_8,,10106_8,10106,8,90,,64500,806526:18;806527:20;806528:22,生命_2200,
10107_0,,10107_0,10107,,10,,1000,806511:1,,
10107_1,,10107_1,10107,1,20,,1200,806512:1,物理防御_47;生命_137,
10107_2,,10107_2,10107,2,30,,3000,806513:1;806514:1,物理防御_94;生命_275,
10107_3,,10107_3,10107,3,40,,3700,806515:1;806516:2,物理防御_141;生命_412,
10107_4,,10107_4,10107,4,50,,24000,806517:3;806518:4,物理防御_188;生命_550,
10107_5,,10107_5,10107,5,60,,43000,806519:5;806520:6,物理防御_235;生命_687,
10107_6,,10107_6,10107,6,70,,64500,806521:8;806522:10;806523:12,物理防御_282;生命_825,
10107_7,,10107_7,10107,7,80,,64500,806523:12;806524:14;806525:16,物理防御_329;生命_962,
10107_8,,10107_8,10107,8,90,,64500,806526:18;806527:20;806528:22,物理防御_376;生命_1100,
10108_0,,10108_0,10108,,10,,1000,806511:1,,
10108_1,,10108_1,10108,1,20,,1200,806512:1,法术防御_37;生命_137,
10108_2,,10108_2,10108,2,30,,3000,806513:1;806514:1,法术防御_75;生命_275,
10108_3,,10108_3,10108,3,40,,3700,806515:1;806516:2,法术防御_112;生命_412,
10108_4,,10108_4,10108,4,50,,24000,806517:3;806518:4,法术防御_150;生命_550,
10108_5,,10108_5,10108,5,60,,43000,806519:5;806520:6,法术防御_188;生命_687,
10108_6,,10108_6,10108,6,70,,64500,806521:8;806522:10;806523:12,法术防御_225;生命_825,
10108_7,,10108_7,10108,7,80,,64500,806523:12;806524:14;806525:16,法术防御_263;生命_962,
10108_8,,10108_8,10108,8,90,,64500,806526:18;806527:20;806528:22,法术防御_300;生命_1100,
10109_0,,10109_0,10109,,10,,1000,806511:1,,
10109_1,,10109_1,10109,1,20,,1200,806512:1,物理攻击_153;法术攻击_122,
10109_2,,10109_2,10109,2,30,,3000,806513:1;806514:1,物理攻击_306;法术攻击_244,
10109_3,,10109_3,10109,3,40,,3700,806515:1;806516:2,物理攻击_459;法术攻击_367,
10109_4,,10109_4,10109,4,50,,24000,806517:3;806518:4,物理攻击_612;法术攻击_489,
10109_5,,10109_5,10109,5,60,,43000,806519:5;806520:6,物理攻击_765;法术攻击_612,
10109_6,,10109_6,10109,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_918;法术攻击_734,
10109_7,,10109_7,10109,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1071;法术攻击_856,
10109_8,,10109_8,10109,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1224;法术攻击_979,
10110_0,,10110_0,10110,,10,,1000,806511:1,,
10110_1,,10110_1,10110,1,20,,1200,806512:1,生命_285,
10110_2,,10110_2,10110,2,30,,3000,806513:1;806514:1,生命_570,
10110_3,,10110_3,10110,3,40,,3700,806515:1;806516:2,生命_855,
10110_4,,10110_4,10110,4,50,,24000,806517:3;806518:4,生命_1140,
10110_5,,10110_5,10110,5,60,,43000,806519:5;806520:6,生命_1425,
10110_6,,10110_6,10110,6,70,,64500,806521:8;806522:10;806523:12,生命_1710,
10110_7,,10110_7,10110,7,80,,64500,806523:12;806524:14;806525:16,生命_1995,
10110_8,,10110_8,10110,8,90,,64500,806526:18;806527:20;806528:22,生命_2280,
10111_0,,10111_0,10111,,10,,1000,806511:1,,
10111_1,,10111_1,10111,1,20,,1200,806512:1,物理防御_49;生命_142,
10111_2,,10111_2,10111,2,30,,3000,806513:1;806514:1,物理防御_98;生命_285,
10111_3,,10111_3,10111,3,40,,3700,806515:1;806516:2,物理防御_147;生命_427,
10111_4,,10111_4,10111,4,50,,24000,806517:3;806518:4,物理防御_196;生命_570,
10111_5,,10111_5,10111,5,60,,43000,806519:5;806520:6,物理防御_245;生命_712,
10111_6,,10111_6,10111,6,70,,64500,806521:8;806522:10;806523:12,物理防御_294;生命_855,
10111_7,,10111_7,10111,7,80,,64500,806523:12;806524:14;806525:16,物理防御_343;生命_997,
10111_8,,10111_8,10111,8,90,,64500,806526:18;806527:20;806528:22,物理防御_392;生命_1140,
10112_0,,10112_0,10112,,10,,1000,806511:1,,
10112_1,,10112_1,10112,1,20,,1200,806512:1,法术防御_39;生命_142,
10112_2,,10112_2,10112,2,30,,3000,806513:1;806514:1,法术防御_78;生命_285,
10112_3,,10112_3,10112,3,40,,3700,806515:1;806516:2,法术防御_117;生命_427,
10112_4,,10112_4,10112,4,50,,24000,806517:3;806518:4,法术防御_156;生命_570,
10112_5,,10112_5,10112,5,60,,43000,806519:5;806520:6,法术防御_196;生命_712,
10112_6,,10112_6,10112,6,70,,64500,806521:8;806522:10;806523:12,法术防御_235;生命_855,
10112_7,,10112_7,10112,7,80,,64500,806523:12;806524:14;806525:16,法术防御_274;生命_997,
10112_8,,10112_8,10112,8,90,,64500,806526:18;806527:20;806528:22,法术防御_313;生命_1140,
10113_0,,10113_0,10113,,10,,1000,806511:1,,
10113_1,,10113_1,10113,1,20,,1200,806512:1,物理攻击_165;法术攻击_132,
10113_2,,10113_2,10113,2,30,,3000,806513:1;806514:1,物理攻击_330;法术攻击_264,
10113_3,,10113_3,10113,3,40,,3700,806515:1;806516:2,物理攻击_495;法术攻击_396,
10113_4,,10113_4,10113,4,50,,24000,806517:3;806518:4,物理攻击_660;法术攻击_528,
10113_5,,10113_5,10113,5,60,,43000,806519:5;806520:6,物理攻击_825;法术攻击_660,
10113_6,,10113_6,10113,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_990;法术攻击_792,
10113_7,,10113_7,10113,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1155;法术攻击_924,
10113_8,,10113_8,10113,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1320;法术攻击_1056,
10114_0,,10114_0,10114,,10,,1000,806511:1,,
10114_1,,10114_1,10114,1,20,,1200,806512:1,生命_265,
10114_2,,10114_2,10114,2,30,,3000,806513:1;806514:1,生命_530,
10114_3,,10114_3,10114,3,40,,3700,806515:1;806516:2,生命_795,
10114_4,,10114_4,10114,4,50,,24000,806517:3;806518:4,生命_1060,
10114_5,,10114_5,10114,5,60,,43000,806519:5;806520:6,生命_1325,
10114_6,,10114_6,10114,6,70,,64500,806521:8;806522:10;806523:12,生命_1590,
10114_7,,10114_7,10114,7,80,,64500,806523:12;806524:14;806525:16,生命_1855,
10114_8,,10114_8,10114,8,90,,64500,806526:18;806527:20;806528:22,生命_2120,
10115_0,,10115_0,10115,,10,,1000,806511:1,,
10115_1,,10115_1,10115,1,20,,1200,806512:1,物理防御_36;生命_132,
10115_2,,10115_2,10115,2,30,,3000,806513:1;806514:1,物理防御_72;生命_265,
10115_3,,10115_3,10115,3,40,,3700,806515:1;806516:2,物理防御_108;生命_397,
10115_4,,10115_4,10115,4,50,,24000,806517:3;806518:4,物理防御_144;生命_530,
10115_5,,10115_5,10115,5,60,,43000,806519:5;806520:6,物理防御_180;生命_662,
10115_6,,10115_6,10115,6,70,,64500,806521:8;806522:10;806523:12,物理防御_216;生命_795,
10115_7,,10115_7,10115,7,80,,64500,806523:12;806524:14;806525:16,物理防御_252;生命_927,
10115_8,,10115_8,10115,8,90,,64500,806526:18;806527:20;806528:22,物理防御_288;生命_1060,
10116_0,,10116_0,10116,,10,,1000,806511:1,,
10116_1,,10116_1,10116,1,20,,1200,806512:1,法术防御_45;生命_132,
10116_2,,10116_2,10116,2,30,,3000,806513:1;806514:1,法术防御_90;生命_265,
10116_3,,10116_3,10116,3,40,,3700,806515:1;806516:2,法术防御_135;生命_397,
10116_4,,10116_4,10116,4,50,,24000,806517:3;806518:4,法术防御_180;生命_530,
10116_5,,10116_5,10116,5,60,,43000,806519:5;806520:6,法术防御_225;生命_662,
10116_6,,10116_6,10116,6,70,,64500,806521:8;806522:10;806523:12,法术防御_270;生命_795,
10116_7,,10116_7,10116,7,80,,64500,806523:12;806524:14;806525:16,法术防御_315;生命_927,
10116_8,,10116_8,10116,8,90,,64500,806526:18;806527:20;806528:22,法术防御_360;生命_1060,
10117_0,,10117_0,10117,,10,,1000,806511:1,,
10117_1,,10117_1,10117,1,20,,1200,806512:1,物理攻击_159;法术攻击_127,
10117_2,,10117_2,10117,2,30,,3000,806513:1;806514:1,物理攻击_318;法术攻击_254,
10117_3,,10117_3,10117,3,40,,3700,806515:1;806516:2,物理攻击_477;法术攻击_381,
10117_4,,10117_4,10117,4,50,,24000,806517:3;806518:4,物理攻击_636;法术攻击_508,
10117_5,,10117_5,10117,5,60,,43000,806519:5;806520:6,物理攻击_795;法术攻击_636,
10117_6,,10117_6,10117,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_954;法术攻击_763,
10117_7,,10117_7,10117,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1113;法术攻击_890,
10117_8,,10117_8,10117,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1272;法术攻击_1017,
10118_0,,10118_0,10118,,10,,1000,806511:1,,
10118_1,,10118_1,10118,1,20,,1200,806512:1,生命_275,
10118_2,,10118_2,10118,2,30,,3000,806513:1;806514:1,生命_550,
10118_3,,10118_3,10118,3,40,,3700,806515:1;806516:2,生命_825,
10118_4,,10118_4,10118,4,50,,24000,806517:3;806518:4,生命_1100,
10118_5,,10118_5,10118,5,60,,43000,806519:5;806520:6,生命_1375,
10118_6,,10118_6,10118,6,70,,64500,806521:8;806522:10;806523:12,生命_1650,
10118_7,,10118_7,10118,7,80,,64500,806523:12;806524:14;806525:16,生命_1925,
10118_8,,10118_8,10118,8,90,,64500,806526:18;806527:20;806528:22,生命_2200,
10119_0,,10119_0,10119,,10,,1000,806511:1,,
10119_1,,10119_1,10119,1,20,,1200,806512:1,物理防御_37;生命_137,
10119_2,,10119_2,10119,2,30,,3000,806513:1;806514:1,物理防御_75;生命_275,
10119_3,,10119_3,10119,3,40,,3700,806515:1;806516:2,物理防御_112;生命_412,
10119_4,,10119_4,10119,4,50,,24000,806517:3;806518:4,物理防御_150;生命_550,
10119_5,,10119_5,10119,5,60,,43000,806519:5;806520:6,物理防御_188;生命_687,
10119_6,,10119_6,10119,6,70,,64500,806521:8;806522:10;806523:12,物理防御_225;生命_825,
10119_7,,10119_7,10119,7,80,,64500,806523:12;806524:14;806525:16,物理防御_263;生命_962,
10119_8,,10119_8,10119,8,90,,64500,806526:18;806527:20;806528:22,物理防御_300;生命_1100,
10120_0,,10120_0,10120,,10,,1000,806511:1,,
10120_1,,10120_1,10120,1,20,,1200,806512:1,法术防御_47;生命_137,
10120_2,,10120_2,10120,2,30,,3000,806513:1;806514:1,法术防御_94;生命_275,
10120_3,,10120_3,10120,3,40,,3700,806515:1;806516:2,法术防御_141;生命_412,
10120_4,,10120_4,10120,4,50,,24000,806517:3;806518:4,法术防御_188;生命_550,
10120_5,,10120_5,10120,5,60,,43000,806519:5;806520:6,法术防御_235;生命_687,
10120_6,,10120_6,10120,6,70,,64500,806521:8;806522:10;806523:12,法术防御_282;生命_825,
10120_7,,10120_7,10120,7,80,,64500,806523:12;806524:14;806525:16,法术防御_329;生命_962,
10120_8,,10120_8,10120,8,90,,64500,806526:18;806527:20;806528:22,法术防御_376;生命_1100,
10121_0,,10121_0,10121,,10,,1000,806511:1,,
10121_1,,10121_1,10121,1,20,,1200,806512:1,物理攻击_153;法术攻击_122,
10121_2,,10121_2,10121,2,30,,3000,806513:1;806514:1,物理攻击_306;法术攻击_244,
10121_3,,10121_3,10121,3,40,,3700,806515:1;806516:2,物理攻击_459;法术攻击_367,
10121_4,,10121_4,10121,4,50,,24000,806517:3;806518:4,物理攻击_612;法术攻击_489,
10121_5,,10121_5,10121,5,60,,43000,806519:5;806520:6,物理攻击_765;法术攻击_612,
10121_6,,10121_6,10121,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_918;法术攻击_734,
10121_7,,10121_7,10121,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1071;法术攻击_856,
10121_8,,10121_8,10121,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1224;法术攻击_979,
10122_0,,10122_0,10122,,10,,1000,806511:1,,
10122_1,,10122_1,10122,1,20,,1200,806512:1,生命_285,
10122_2,,10122_2,10122,2,30,,3000,806513:1;806514:1,生命_570,
10122_3,,10122_3,10122,3,40,,3700,806515:1;806516:2,生命_855,
10122_4,,10122_4,10122,4,50,,24000,806517:3;806518:4,生命_1140,
10122_5,,10122_5,10122,5,60,,43000,806519:5;806520:6,生命_1425,
10122_6,,10122_6,10122,6,70,,64500,806521:8;806522:10;806523:12,生命_1710,
10122_7,,10122_7,10122,7,80,,64500,806523:12;806524:14;806525:16,生命_1995,
10122_8,,10122_8,10122,8,90,,64500,806526:18;806527:20;806528:22,生命_2280,
10123_0,,10123_0,10123,,10,,1000,806511:1,,
10123_1,,10123_1,10123,1,20,,1200,806512:1,物理防御_39;生命_142,
10123_2,,10123_2,10123,2,30,,3000,806513:1;806514:1,物理防御_78;生命_285,
10123_3,,10123_3,10123,3,40,,3700,806515:1;806516:2,物理防御_117;生命_427,
10123_4,,10123_4,10123,4,50,,24000,806517:3;806518:4,物理防御_156;生命_570,
10123_5,,10123_5,10123,5,60,,43000,806519:5;806520:6,物理防御_196;生命_712,
10123_6,,10123_6,10123,6,70,,64500,806521:8;806522:10;806523:12,物理防御_235;生命_855,
10123_7,,10123_7,10123,7,80,,64500,806523:12;806524:14;806525:16,物理防御_274;生命_997,
10123_8,,10123_8,10123,8,90,,64500,806526:18;806527:20;806528:22,物理防御_313;生命_1140,
10124_0,,10124_0,10124,,10,,1000,806511:1,,
10124_1,,10124_1,10124,1,20,,1200,806512:1,法术防御_49;生命_142,
10124_2,,10124_2,10124,2,30,,3000,806513:1;806514:1,法术防御_98;生命_285,
10124_3,,10124_3,10124,3,40,,3700,806515:1;806516:2,法术防御_147;生命_427,
10124_4,,10124_4,10124,4,50,,24000,806517:3;806518:4,法术防御_196;生命_570,
10124_5,,10124_5,10124,5,60,,43000,806519:5;806520:6,法术防御_245;生命_712,
10124_6,,10124_6,10124,6,70,,64500,806521:8;806522:10;806523:12,法术防御_294;生命_855,
10124_7,,10124_7,10124,7,80,,64500,806523:12;806524:14;806525:16,法术防御_343;生命_997,
10124_8,,10124_8,10124,8,90,,64500,806526:18;806527:20;806528:22,法术防御_392;生命_1140,
10125_0,,10125_0,10125,,10,,1000,806511:1,,
10125_1,,10125_1,10125,1,20,,1200,806512:1,物理攻击_147;法术攻击_117,
10125_2,,10125_2,10125,2,30,,3000,806513:1;806514:1,物理攻击_294;法术攻击_235,
10125_3,,10125_3,10125,3,40,,3700,806515:1;806516:2,物理攻击_441;法术攻击_352,
10125_4,,10125_4,10125,4,50,,24000,806517:3;806518:4,物理攻击_588;法术攻击_470,
10125_5,,10125_5,10125,5,60,,43000,806519:5;806520:6,物理攻击_735;法术攻击_588,
10125_6,,10125_6,10125,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_882;法术攻击_705,
10125_7,,10125_7,10125,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_1029;法术攻击_823,
10125_8,,10125_8,10125,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_1176;法术攻击_940,
10126_0,,10126_0,10126,,10,,1000,806511:1,,
10126_1,,10126_1,10126,1,20,,1200,806512:1,生命_320,
10126_2,,10126_2,10126,2,30,,3000,806513:1;806514:1,生命_640,
10126_3,,10126_3,10126,3,40,,3700,806515:1;806516:2,生命_960,
10126_4,,10126_4,10126,4,50,,24000,806517:3;806518:4,生命_1280,
10126_5,,10126_5,10126,5,60,,43000,806519:5;806520:6,生命_1600,
10126_6,,10126_6,10126,6,70,,64500,806521:8;806522:10;806523:12,生命_1920,
10126_7,,10126_7,10126,7,80,,64500,806523:12;806524:14;806525:16,生命_2240,
10126_8,,10126_8,10126,8,90,,64500,806526:18;806527:20;806528:22,生命_2560,
10127_0,,10127_0,10127,,10,,1000,806511:1,,
10127_1,,10127_1,10127,1,20,,1200,806512:1,物理防御_51;生命_160,
10127_2,,10127_2,10127,2,30,,3000,806513:1;806514:1,物理防御_102;生命_320,
10127_3,,10127_3,10127,3,40,,3700,806515:1;806516:2,物理防御_153;生命_480,
10127_4,,10127_4,10127,4,50,,24000,806517:3;806518:4,物理防御_204;生命_640,
10127_5,,10127_5,10127,5,60,,43000,806519:5;806520:6,物理防御_255;生命_800,
10127_6,,10127_6,10127,6,70,,64500,806521:8;806522:10;806523:12,物理防御_306;生命_960,
10127_7,,10127_7,10127,7,80,,64500,806523:12;806524:14;806525:16,物理防御_357;生命_1120,
10127_8,,10127_8,10127,8,90,,64500,806526:18;806527:20;806528:22,物理防御_408;生命_1280,
10128_0,,10128_0,10128,,10,,1000,806511:1,,
10128_1,,10128_1,10128,1,20,,1200,806512:1,法术防御_40;生命_160,
10128_2,,10128_2,10128,2,30,,3000,806513:1;806514:1,法术防御_81;生命_320,
10128_3,,10128_3,10128,3,40,,3700,806515:1;806516:2,法术防御_122;生命_480,
10128_4,,10128_4,10128,4,50,,24000,806517:3;806518:4,法术防御_163;生命_640,
10128_5,,10128_5,10128,5,60,,43000,806519:5;806520:6,法术防御_204;生命_800,
10128_6,,10128_6,10128,6,70,,64500,806521:8;806522:10;806523:12,法术防御_244;生命_960,
10128_7,,10128_7,10128,7,80,,64500,806523:12;806524:14;806525:16,法术防御_285;生命_1120,
10128_8,,10128_8,10128,8,90,,64500,806526:18;806527:20;806528:22,法术防御_326;生命_1280,
10129_0,,10129_0,10129,,10,,1000,806511:1,,
10129_1,,10129_1,10129,1,20,,1200,806512:1,物理攻击_141;法术攻击_112,
10129_2,,10129_2,10129,2,30,,3000,806513:1;806514:1,物理攻击_282;法术攻击_225,
10129_3,,10129_3,10129,3,40,,3700,806515:1;806516:2,物理攻击_423;法术攻击_338,
