key,remarks,ranking,robotType,level,quality,star,equipments,enchant,gemCount,gemType,gemLevel,firstSkillLevel,secondSkillLevel,thirdSkillLevel,fourthSkillLevel,fifthSkillLevel,fashions,vipLevel,magicId,magicLevel,heroGroupId,heroLevel,heroQuality,heroStar,heroEquipments,heroEnchant,heroGemCount,heroGemType,heroGemLevel,heroFirstSkillLevel,heroSecondSkillLevel,heroThirdSkillLevel,heroFourthSkillLevel,heroFifthSkillLevel,fixEquipLevel,fixEquipQuality,fixEquipStar,taoistLevel,heroFetters,extraAttrId,limitValue
655,,11,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603601,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
656,,12,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603411,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
657,,13,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603511,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
658,,14,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603411,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
659,,15,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603511,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
660,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
661,,2,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603001,31,10017,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
662,,3,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
663,,4,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603011,35,10017,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
664,,5,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
665,,6,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603011,38,10016,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
666,,7,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603111,38,10016,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
667,,8,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603601,38,10016,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
668,,9,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603601,38,10016,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
669,,10,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603601,38,10016,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
670,,11,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603601,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
671,,12,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603411,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
672,,13,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603511,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
673,,14,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603411,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
674,,15,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603511,39,10015,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,11~15
675,,1,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603101,29,10017,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
676,,2,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603001,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
677,,3,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603111,35,10017,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
678,,4,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603011,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
679,,5,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603111,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
680,,6,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603011,39,10016,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
681,,7,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10016,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
682,,8,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603601,39,10016,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
683,,9,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603601,39,10016,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
684,,10,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603601,39,10016,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
685,,11,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603601,41,10015,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,11~15
686,,12,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603411,41,10015,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,11~15
687,,13,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603511,41,10015,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,11~15
688,,14,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603411,41,10015,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,11~15
689,,15,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603511,41,10015,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,11~15
690,,1,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603101,30,10017,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
691,,2,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603001,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
692,,3,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603111,37,10017,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
693,,4,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603011,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
694,,5,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
695,,6,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603011,40,10016,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
696,,7,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10016,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
697,,8,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603601,40,10016,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
698,,9,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603601,40,10016,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
699,,10,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603601,40,10016,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
700,,11,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603601,42,10015,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,11~15
701,,12,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603411,42,10015,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,11~15
702,,13,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603511,42,10015,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,11~15
703,,14,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603411,42,10015,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,11~15
704,,15,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603511,42,10015,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,11~15
705,,1,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
706,,2,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603011,35,10017,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
707,,3,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
708,,4,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603011,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
709,,5,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
710,,6,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603011,41,10016,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
711,,7,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603111,41,10016,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
712,,8,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603601,41,10016,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
713,,9,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603601,41,10016,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
714,,10,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603601,41,10016,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
715,,11,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603601,44,10015,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,11~15
716,,12,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603411,44,10015,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,11~15
717,,13,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603511,44,10015,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,11~15
718,,14,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603411,44,10015,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,11~15
719,,15,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603511,44,10015,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,11~15
720,,1,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
721,,2,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603011,35,10017,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
722,,3,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
723,,4,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603011,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
724,,5,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603111,41,10017,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
725,,6,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603011,42,10016,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
726,,7,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603111,42,10016,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
727,,8,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603601,42,10016,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
728,,9,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603601,42,10016,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
729,,10,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603601,42,10016,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
730,,11,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603601,45,10015,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,11~15
731,,12,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603411,45,10015,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,11~15
732,,13,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603511,45,10015,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,11~15
733,,14,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603411,45,10015,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,11~15
734,,15,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603511,45,10015,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,11~15
735,,1,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
736,,2,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603011,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
737,,3,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603111,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
738,,4,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603011,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,91,1~10
739,,5,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603111,42,10017,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,93,1~10
740,,6,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603011,44,10016,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
741,,7,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603111,44,10016,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
742,,8,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603601,44,10016,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
743,,9,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603601,44,10016,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
744,,10,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603601,44,10016,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
745,,11,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603601,46,10015,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,11~15
746,,12,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603411,46,10015,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,11~15
747,,13,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603511,46,10015,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,11~15
748,,14,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603411,46,10015,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,11~15
749,,15,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603511,46,10015,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,11~15
750,,1,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603111,35,10017,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
751,,2,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603011,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
752,,3,2,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,0,0,603111,39,10017,41,8,2,3,0,0,"800005,800015,800025,800035,800075",5,41,41,41,0,0,28,2,0,"28,17,0",,,1~10
753,,4,2,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,0,0,603011,41,10017,43,8,2,6,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,29,2,0,"32,17,0",,92,1~10
754,,5,2,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,0,0,603111,44,10017,45,9,2,4,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,31,3,0,"36,17,0",,94,1~10
755,,6,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603011,45,10016,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
756,,7,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603111,45,10016,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
757,,8,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603601,45,10016,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
758,,9,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603601,45,10016,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
759,,10,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603601,45,10016,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,95,1~10
760,,11,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603601,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
761,,12,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
762,,13,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
763,,14,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603411,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
764,,15,2,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,0,0,603511,48,10015,49,10,3,6,0,0,"800007,800017,800027,800037,800077",7,49,49,49,49,0,38,3,0,"43,20,0",,98,11~15
765,,1,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603111,35,10017,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
766,,2,2,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,0,0,603011,38,10017,40,8,2,2,0,0,"800005,800015,800025,800035,800075",5,40,40,40,0,0,27,2,0,"25,14,0",,,1~10
767,,3,2,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,0,0,603111,40,10017,42,8,2,4,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,28,2,0,"30,17,0",,,1~10
768,,4,2,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,0,0,603011,42,10017,44,9,2,2,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,30,3,0,"34,17,0",,92,1~10
769,,5,2,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,0,0,603111,45,10017,46,9,2,6,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,33,3,0,"37,20,0",,94,1~10
770,,6,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603011,46,10016,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
771,,7,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603111,46,10016,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
772,,8,2,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,0,0,603601,46,10016,47,10,3,2,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,34,3,0,"39,20,0",,96,1~10
