key,Remarks,Id,CopyId,Index,time,Enemy_1,Enemy_1_x,Enemy_1_z,Enemy_2,Enemy_2_x,Enemy_2_z,Enemy_3,Enemy_3_x,Enemy_3_z,Enemy_4,Enemy_4_x,Enemy_4_z,Enemy_5,Enemy_5_x,Enemy_5_z,Enemy_6,Enemy_6_x,Enemy_6_z
170301_1,,170301_1,170301,1,90,m_170301_1_1,42,3,m_170301_1_2,42,9,m_170301_1_3,50,6,,,,,,,,,
170301_2,,170301_2,170301,2,90,m_170301_2_1,42,3,m_170301_2_2,42,9,m_170301_2_3,50,6,,,,,,,,,
170301_3,,170301_3,170301,3,90,m_170301_3_1,42,3,m_170301_3_2,42,9,m_170301_3_3,50,6,,,,,,,,,
170302_1,,170302_1,170302,1,90,m_170302_1_1,42,3,m_170302_1_2,42,9,m_170302_1_3,50,6,,,,,,,,,
170302_2,,170302_2,170302,2,90,m_170302_2_1,42,3,m_170302_2_2,42,9,m_170302_2_3,50,6,,,,,,,,,
170302_3,,170302_3,170302,3,90,m_170302_3_1,42,3,m_170302_3_2,42,9,m_170302_3_3,50,6,,,,,,,,,
170303_1,,170303_1,170303,1,90,m_170303_1_1,42,3,,,,,,,,,,,,,,,
170303_2,,170303_2,170303,2,90,m_170303_2_1,42,3,,,,,,,,,,,,,,,
170303_3,,170303_3,170303,3,90,m_170303_3_1,42,3,,,,,,,,,,,,,,,
170304_1,,170304_1,170304,1,90,m_170304_1_1,42,3,,,,,,,,,,,,,,,
170304_2,,170304_2,170304,2,90,m_170304_2_1,42,3,,,,,,,,,,,,,,,
170304_3,,170304_3,170304,3,90,m_170304_3_1,42,3,,,,,,,,,,,,,,,
170305_1,,170305_1,170305,1,90,m_170305_1_1,42,3,,,,,,,,,,,,,,,
170305_2,,170305_2,170305,2,90,m_170305_2_1,42,3,,,,,,,,,,,,,,,
170305_3,,170305_3,170305,3,90,m_170305_3_1,42,3,,,,,,,,,,,,,,,
170306_1,,170306_1,170306,1,90,m_170306_1_1,42,3,,,,,,,,,,,,,,,
170306_2,,170306_2,170306,2,90,m_170306_2_1,42,3,,,,,,,,,,,,,,,
170306_3,,170306_3,170306,3,90,m_170306_3_1,42,3,,,,,,,,,,,,,,,
170307_1,,170307_1,170307,1,90,m_170307_1_1,42,3,,,,,,,,,,,,,,,
170307_2,,170307_2,170307,2,90,m_170307_2_1,42,3,,,,,,,,,,,,,,,
170307_3,,170307_3,170307,3,90,m_170307_3_1,42,3,,,,,,,,,,,,,,,
170308_1,,170308_1,170308,1,90,m_170308_1_1,42,3,,,,,,,,,,,,,,,
170308_2,,170308_2,170308,2,90,m_170308_2_1,42,3,,,,,,,,,,,,,,,
170308_3,,170308_3,170308,3,90,m_170308_3_1,42,3,,,,,,,,,,,,,,,
170309_1,,170309_1,170309,1,90,m_170309_1_1,42,3,,,,,,,,,,,,,,,
170309_2,,170309_2,170309,2,90,m_170309_2_1,42,3,,,,,,,,,,,,,,,
170309_3,,170309_3,170309,3,90,m_170309_3_1,42,3,,,,,,,,,,,,,,,
170310_1,,170310_1,170310,1,90,m_170310_1_1,42,3,,,,,,,,,,,,,,,
170310_2,,170310_2,170310,2,90,m_170310_2_1,42,3,,,,,,,,,,,,,,,
170310_3,,170310_3,170310,3,90,m_170310_3_1,42,3,,,,,,,,,,,,,,,
170401_1,,170401_1,170401,1,90,m_170401_1_1,42,3,m_170401_1_2,42,9,m_170401_1_3,50,6,,,,,,,,,
170401_2,,170401_2,170401,2,90,m_170401_2_1,42,3,m_170401_2_2,42,9,m_170401_2_3,50,6,,,,,,,,,
170401_3,,170401_3,170401,3,90,m_170401_3_1,42,3,m_170401_3_2,42,9,m_170401_3_3,50,6,,,,,,,,,
170402_1,,170402_1,170402,1,90,m_170402_1_1,42,3,m_170402_1_2,42,9,m_170402_1_3,50,6,,,,,,,,,
170402_2,,170402_2,170402,2,90,m_170402_2_1,42,3,m_170402_2_2,42,9,m_170402_2_3,50,6,,,,,,,,,
170402_3,,170402_3,170402,3,90,m_170402_3_1,42,3,m_170402_3_2,42,9,m_170402_3_3,50,6,,,,,,,,,
170403_1,,170403_1,170403,1,90,m_170403_1_1,42,3,,,,,,,,,,,,,,,
170403_2,,170403_2,170403,2,90,m_170403_2_1,42,3,,,,,,,,,,,,,,,
170403_3,,170403_3,170403,3,90,m_170403_3_1,42,3,,,,,,,,,,,,,,,
170404_1,,170404_1,170404,1,90,m_170404_1_1,42,3,,,,,,,,,,,,,,,
170404_2,,170404_2,170404,2,90,m_170404_2_1,42,3,,,,,,,,,,,,,,,
170404_3,,170404_3,170404,3,90,m_170404_3_1,42,3,,,,,,,,,,,,,,,
170405_1,,170405_1,170405,1,90,m_170405_1_1,42,3,,,,,,,,,,,,,,,
170405_2,,170405_2,170405,2,90,m_170405_2_1,42,3,,,,,,,,,,,,,,,
170405_3,,170405_3,170405,3,90,m_170405_3_1,42,3,,,,,,,,,,,,,,,
170406_1,,170406_1,170406,1,90,m_170406_1_1,42,3,,,,,,,,,,,,,,,
170406_2,,170406_2,170406,2,90,m_170406_2_1,42,3,,,,,,,,,,,,,,,
170406_3,,170406_3,170406,3,90,m_170406_3_1,42,3,,,,,,,,,,,,,,,
170407_1,,170407_1,170407,1,90,m_170407_1_1,42,3,,,,,,,,,,,,,,,
170407_2,,170407_2,170407,2,90,m_170407_2_1,42,3,,,,,,,,,,,,,,,
170407_3,,170407_3,170407,3,90,m_170407_3_1,42,3,,,,,,,,,,,,,,,
170408_1,,170408_1,170408,1,90,m_170408_1_1,42,3,,,,,,,,,,,,,,,
170408_2,,170408_2,170408,2,90,m_170408_2_1,42,3,,,,,,,,,,,,,,,
170408_3,,170408_3,170408,3,90,m_170408_3_1,42,3,,,,,,,,,,,,,,,
170409_1,,170409_1,170409,1,90,m_170409_1_1,42,3,,,,,,,,,,,,,,,
170409_2,,170409_2,170409,2,90,m_170409_2_1,42,3,,,,,,,,,,,,,,,
170409_3,,170409_3,170409,3,90,m_170409_3_1,42,3,,,,,,,,,,,,,,,
170410_1,,170410_1,170410,1,90,m_170410_1_1,42,3,,,,,,,,,,,,,,,
170410_2,,170410_2,170410,2,90,m_170410_2_1,42,3,,,,,,,,,,,,,,,
170410_3,,170410_3,170410,3,90,m_170410_3_1,42,3,,,,,,,,,,,,,,,
170501_1,,170501_1,170501,1,90,m_170501_1_1,42,3,m_170501_1_2,42,9,m_170501_1_3,50,6,,,,,,,,,
170501_2,,170501_2,170501,2,90,m_170501_2_1,42,3,m_170501_2_2,42,9,m_170501_2_3,50,6,,,,,,,,,
170501_3,,170501_3,170501,3,90,m_170501_3_1,42,3,m_170501_3_2,42,9,m_170501_3_3,50,6,,,,,,,,,
170502_1,,170502_1,170502,1,90,m_170502_1_1,42,3,m_170502_1_2,42,9,m_170502_1_3,50,6,,,,,,,,,
170502_2,,170502_2,170502,2,90,m_170502_2_1,42,3,m_170502_2_2,42,9,m_170502_2_3,50,6,,,,,,,,,
170502_3,,170502_3,170502,3,90,m_170502_3_1,42,3,m_170502_3_2,42,9,m_170502_3_3,50,6,,,,,,,,,
170503_1,,170503_1,170503,1,90,m_170503_1_1,42,3,,,,,,,,,,,,,,,
170503_2,,170503_2,170503,2,90,m_170503_2_1,42,3,,,,,,,,,,,,,,,
170503_3,,170503_3,170503,3,90,m_170503_3_1,42,3,,,,,,,,,,,,,,,
170504_1,,170504_1,170504,1,90,m_170504_1_1,42,3,,,,,,,,,,,,,,,
170504_2,,170504_2,170504,2,90,m_170504_2_1,42,3,,,,,,,,,,,,,,,
170504_3,,170504_3,170504,3,90,m_170504_3_1,42,3,,,,,,,,,,,,,,,
170505_1,,170505_1,170505,1,90,m_170505_1_1,42,3,,,,,,,,,,,,,,,
170505_2,,170505_2,170505,2,90,m_170505_2_1,42,3,,,,,,,,,,,,,,,
170505_3,,170505_3,170505,3,90,m_170505_3_1,42,3,,,,,,,,,,,,,,,
170506_1,,170506_1,170506,1,90,m_170506_1_1,42,3,,,,,,,,,,,,,,,
170506_2,,170506_2,170506,2,90,m_170506_2_1,42,3,,,,,,,,,,,,,,,
170506_3,,170506_3,170506,3,90,m_170506_3_1,42,3,,,,,,,,,,,,,,,
170507_1,,170507_1,170507,1,90,m_170507_1_1,42,3,,,,,,,,,,,,,,,
170507_2,,170507_2,170507,2,90,m_170507_2_1,42,3,,,,,,,,,,,,,,,
170507_3,,170507_3,170507,3,90,m_170507_3_1,42,3,,,,,,,,,,,,,,,
170508_1,,170508_1,170508,1,90,m_170508_1_1,42,3,,,,,,,,,,,,,,,
170508_2,,170508_2,170508,2,90,m_170508_2_1,42,3,,,,,,,,,,,,,,,
170508_3,,170508_3,170508,3,90,m_170508_3_1,42,3,,,,,,,,,,,,,,,
170509_1,,170509_1,170509,1,90,m_170509_1_1,42,3,,,,,,,,,,,,,,,
170509_2,,170509_2,170509,2,90,m_170509_2_1,42,3,,,,,,,,,,,,,,,
170509_3,,170509_3,170509,3,90,m_170509_3_1,42,3,,,,,,,,,,,,,,,
170510_1,,170510_1,170510,1,90,m_170510_1_1,42,3,,,,,,,,,,,,,,,
170510_2,,170510_2,170510,2,90,m_170510_2_1,42,3,,,,,,,,,,,,,,,
170510_3,,170510_3,170510,3,90,m_170510_3_1,42,3,,,,,,,,,,,,,,,
170601_1,,170601_1,170601,1,90,m_170601_1_1,42,3,m_170601_1_2,42,9,m_170601_1_3,50,6,,,,,,,,,
170601_2,,170601_2,170601,2,90,m_170601_2_1,42,3,m_170601_2_2,42,9,m_170601_2_3,50,6,,,,,,,,,
170601_3,,170601_3,170601,3,90,m_170601_3_1,42,3,m_170601_3_2,42,9,m_170601_3_3,50,6,,,,,,,,,
170602_1,,170602_1,170602,1,90,m_170602_1_1,42,3,m_170602_1_2,42,9,m_170602_1_3,50,6,,,,,,,,,
170602_2,,170602_2,170602,2,90,m_170602_2_1,42,3,m_170602_2_2,42,9,m_170602_2_3,50,6,,,,,,,,,
170602_3,,170602_3,170602,3,90,m_170602_3_1,42,3,m_170602_3_2,42,9,m_170602_3_3,50,6,,,,,,,,,
170603_1,,170603_1,170603,1,90,m_170603_1_1,42,3,,,,,,,,,,,,,,,
170603_2,,170603_2,170603,2,90,m_170603_2_1,42,3,,,,,,,,,,,,,,,
170603_3,,170603_3,170603,3,90,m_170603_3_1,42,3,,,,,,,,,,,,,,,
170604_1,,170604_1,170604,1,90,m_170604_1_1,42,3,,,,,,,,,,,,,,,
170604_2,,170604_2,170604,2,90,m_170604_2_1,42,3,,,,,,,,,,,,,,,
170604_3,,170604_3,170604,3,90,m_170604_3_1,42,3,,,,,,,,,,,,,,,
170605_1,,170605_1,170605,1,90,m_170605_1_1,42,3,,,,,,,,,,,,,,,
170605_2,,170605_2,170605,2,90,m_170605_2_1,42,3,,,,,,,,,,,,,,,
170605_3,,170605_3,170605,3,90,m_170605_3_1,42,3,,,,,,,,,,,,,,,
170606_1,,170606_1,170606,1,90,m_170606_1_1,42,3,,,,,,,,,,,,,,,
170606_2,,170606_2,170606,2,90,m_170606_2_1,42,3,,,,,,,,,,,,,,,
170606_3,,170606_3,170606,3,90,m_170606_3_1,42,3,,,,,,,,,,,,,,,
170607_1,,170607_1,170607,1,90,m_170607_1_1,42,3,,,,,,,,,,,,,,,
170607_2,,170607_2,170607,2,90,m_170607_2_1,42,3,,,,,,,,,,,,,,,
170607_3,,170607_3,170607,3,90,m_170607_3_1,42,3,,,,,,,,,,,,,,,
170608_1,,170608_1,170608,1,90,m_170608_1_1,42,3,,,,,,,,,,,,,,,
170608_2,,170608_2,170608,2,90,m_170608_2_1,42,3,,,,,,,,,,,,,,,
170608_3,,170608_3,170608,3,90,m_170608_3_1,42,3,,,,,,,,,,,,,,,
170609_1,,170609_1,170609,1,90,m_170609_1_1,42,3,,,,,,,,,,,,,,,
170609_2,,170609_2,170609,2,90,m_170609_2_1,42,3,,,,,,,,,,,,,,,
170609_3,,170609_3,170609,3,90,m_170609_3_1,42,3,,,,,,,,,,,,,,,
170610_1,,170610_1,170610,1,90,m_170610_1_1,42,3,,,,,,,,,,,,,,,
170610_2,,170610_2,170610,2,90,m_170610_2_1,42,3,,,,,,,,,,,,,,,
170610_3,,170610_3,170610,3,90,m_170610_3_1,42,3,,,,,,,,,,,,,,,
170701_1,,170701_1,170701,1,90,m_170701_1_1,42,3,,,,,,,,,,,,,,,
170701_2,,170701_2,170701,2,90,m_170701_2_1,42,3,,,,,,,,,,,,,,,
170701_3,,170701_3,170701,3,90,m_170701_3_1,42,3,,,,,,,,,,,,,,,
170702_1,,170702_1,170702,1,90,m_170702_1_1,42,3,,,,,,,,,,,,,,,
170702_2,,170702_2,170702,2,90,m_170702_2_1,42,3,,,,,,,,,,,,,,,
170702_3,,170702_3,170702,3,90,m_170702_3_1,42,3,,,,,,,,,,,,,,,
170703_1,,170703_1,170703,1,90,m_170703_1_1,42,3,,,,,,,,,,,,,,,
170703_2,,170703_2,170703,2,90,m_170703_2_1,42,3,,,,,,,,,,,,,,,
170703_3,,170703_3,170703,3,90,m_170703_3_1,42,3,,,,,,,,,,,,,,,
170704_1,,170704_1,170704,1,90,m_170704_1_1,42,3,,,,,,,,,,,,,,,
170704_2,,170704_2,170704,2,90,m_170704_2_1,42,3,,,,,,,,,,,,,,,
170704_3,,170704_3,170704,3,90,m_170704_3_1,42,3,,,,,,,,,,,,,,,
170705_1,,170705_1,170705,1,90,m_170705_1_1,42,3,,,,,,,,,,,,,,,
170705_2,,170705_2,170705,2,90,m_170705_2_1,42,3,,,,,,,,,,,,,,,
170705_3,,170705_3,170705,3,90,m_170705_3_1,42,3,,,,,,,,,,,,,,,
170706_1,,170706_1,170706,1,90,m_170706_1_1,42,3,,,,,,,,,,,,,,,
170706_2,,170706_2,170706,2,90,m_170706_2_1,42,3,,,,,,,,,,,,,,,
170706_3,,170706_3,170706,3,90,m_170706_3_1,42,3,,,,,,,,,,,,,,,
170707_1,,170707_1,170707,1,90,m_170707_1_1,42,3,,,,,,,,,,,,,,,
170707_2,,170707_2,170707,2,90,m_170707_2_1,42,3,,,,,,,,,,,,,,,
170707_3,,170707_3,170707,3,90,m_170707_3_1,42,3,,,,,,,,,,,,,,,
170708_1,,170708_1,170708,1,90,m_170708_1_1,42,3,,,,,,,,,,,,,,,
170708_2,,170708_2,170708,2,90,m_170708_2_1,42,3,,,,,,,,,,,,,,,
170708_3,,170708_3,170708,3,90,m_170708_3_1,42,3,,,,,,,,,,,,,,,
170709_1,,170709_1,170709,1,90,m_170709_1_1,42,3,,,,,,,,,,,,,,,
170709_2,,170709_2,170709,2,90,m_170709_2_1,42,3,,,,,,,,,,,,,,,
170709_3,,170709_3,170709,3,90,m_170709_3_1,42,3,,,,,,,,,,,,,,,
170710_1,,170710_1,170710,1,90,m_170710_1_1,42,3,,,,,,,,,,,,,,,
170710_2,,170710_2,170710,2,90,m_170710_2_1,42,3,,,,,,,,,,,,,,,
170710_3,,170710_3,170710,3,90,m_170710_3_1,42,3,,,,,,,,,,,,,,,
170801_1,,170801_1,170801,1,90,m_170801_1_1,42,3,,,,,,,,,,,,,,,
170801_2,,170801_2,170801,2,90,m_170801_2_1,42,3,,,,,,,,,,,,,,,
170801_3,,170801_3,170801,3,90,m_170801_3_1,42,3,,,,,,,,,,,,,,,
170802_1,,170802_1,170802,1,90,m_170802_1_1,42,3,,,,,,,,,,,,,,,
170802_2,,170802_2,170802,2,90,m_170802_2_1,42,3,,,,,,,,,,,,,,,
170802_3,,170802_3,170802,3,90,m_170802_3_1,42,3,,,,,,,,,,,,,,,
170803_1,,170803_1,170803,1,90,m_170803_1_1,42,3,,,,,,,,,,,,,,,
170803_2,,170803_2,170803,2,90,m_170803_2_1,42,3,,,,,,,,,,,,,,,
170803_3,,170803_3,170803,3,90,m_170803_3_1,42,3,,,,,,,,,,,,,,,
170804_1,,170804_1,170804,1,90,m_170804_1_1,42,3,,,,,,,,,,,,,,,
170804_2,,170804_2,170804,2,90,m_170804_2_1,42,3,,,,,,,,,,,,,,,
170804_3,,170804_3,170804,3,90,m_170804_3_1,42,3,,,,,,,,,,,,,,,
170805_1,,170805_1,170805,1,90,m_170805_1_1,42,3,,,,,,,,,,,,,,,
170805_2,,170805_2,170805,2,90,m_170805_2_1,42,3,,,,,,,,,,,,,,,
170805_3,,170805_3,170805,3,90,m_170805_3_1,42,3,,,,,,,,,,,,,,,
170806_1,,170806_1,170806,1,90,m_170806_1_1,42,3,,,,,,,,,,,,,,,
170806_2,,170806_2,170806,2,90,m_170806_2_1,42,3,,,,,,,,,,,,,,,
170806_3,,170806_3,170806,3,90,m_170806_3_1,42,3,,,,,,,,,,,,,,,
170807_1,,170807_1,170807,1,90,m_170807_1_1,42,3,,,,,,,,,,,,,,,
170807_2,,170807_2,170807,2,90,m_170807_2_1,42,3,,,,,,,,,,,,,,,
170807_3,,170807_3,170807,3,90,m_170807_3_1,42,3,,,,,,,,,,,,,,,
170808_1,,170808_1,170808,1,90,m_170808_1_1,42,3,,,,,,,,,,,,,,,
170808_2,,170808_2,170808,2,90,m_170808_2_1,42,3,,,,,,,,,,,,,,,
170808_3,,170808_3,170808,3,90,m_170808_3_1,42,3,,,,,,,,,,,,,,,
170809_1,,170809_1,170809,1,90,m_170809_1_1,42,3,,,,,,,,,,,,,,,
170809_2,,170809_2,170809,2,90,m_170809_2_1,42,3,,,,,,,,,,,,,,,
170809_3,,170809_3,170809,3,90,m_170809_3_1,42,3,,,,,,,,,,,,,,,
170810_1,,170810_1,170810,1,90,m_170810_1_1,42,3,,,,,,,,,,,,,,,
170810_2,,170810_2,170810,2,90,m_170810_2_1,42,3,,,,,,,,,,,,,,,
170810_3,,170810_3,170810,3,90,m_170810_3_1,42,3,,,,,,,,,,,,,,,
170901_1,,170901_1,170901,1,90,m_170901_1_1,42,3,,,,,,,,,,,,,,,
170901_2,,170901_2,170901,2,90,m_170901_2_1,42,3,,,,,,,,,,,,,,,
170901_3,,170901_3,170901,3,90,m_170901_3_1,42,3,,,,,,,,,,,,,,,
170902_1,,170902_1,170902,1,90,m_170902_1_1,42,3,,,,,,,,,,,,,,,
170902_2,,170902_2,170902,2,90,m_170902_2_1,42,3,,,,,,,,,,,,,,,
170902_3,,170902_3,170902,3,90,m_170902_3_1,42,3,,,,,,,,,,,,,,,
170903_1,,170903_1,170903,1,90,m_170903_1_1,42,3,,,,,,,,,,,,,,,
170903_2,,170903_2,170903,2,90,m_170903_2_1,42,3,,,,,,,,,,,,,,,
170903_3,,170903_3,170903,3,90,m_170903_3_1,42,3,,,,,,,,,,,,,,,
170904_1,,170904_1,170904,1,90,m_170904_1_1,42,3,,,,,,,,,,,,,,,
170904_2,,170904_2,170904,2,90,m_170904_2_1,42,3,,,,,,,,,,,,,,,
170904_3,,170904_3,170904,3,90,m_170904_3_1,42,3,,,,,,,,,,,,,,,
170905_1,,170905_1,170905,1,90,m_170905_1_1,42,3,,,,,,,,,,,,,,,
170905_2,,170905_2,170905,2,90,m_170905_2_1,42,3,,,,,,,,,,,,,,,
170905_3,,170905_3,170905,3,90,m_170905_3_1,42,3,,,,,,,,,,,,,,,
170906_1,,170906_1,170906,1,90,m_170906_1_1,42,3,,,,,,,,,,,,,,,
170906_2,,170906_2,170906,2,90,m_170906_2_1,42,3,,,,,,,,,,,,,,,
170906_3,,170906_3,170906,3,90,m_170906_3_1,42,3,,,,,,,,,,,,,,,
170907_1,,170907_1,170907,1,90,m_170907_1_1,42,3,,,,,,,,,,,,,,,
170907_2,,170907_2,170907,2,90,m_170907_2_1,42,3,,,,,,,,,,,,,,,
170907_3,,170907_3,170907,3,90,m_170907_3_1,42,3,,,,,,,,,,,,,,,
170908_1,,170908_1,170908,1,90,m_170908_1_1,42,3,,,,,,,,,,,,,,,
170908_2,,170908_2,170908,2,90,m_170908_2_1,42,3,,,,,,,,,,,,,,,
170908_3,,170908_3,170908,3,90,m_170908_3_1,42,3,,,,,,,,,,,,,,,
170909_1,,170909_1,170909,1,90,m_170909_1_1,42,3,,,,,,,,,,,,,,,
170909_2,,170909_2,170909,2,90,m_170909_2_1,42,3,,,,,,,,,,,,,,,
170909_3,,170909_3,170909,3,90,m_170909_3_1,42,3,,,,,,,,,,,,,,,
170910_1,,170910_1,170910,1,90,m_170910_1_1,42,3,,,,,,,,,,,,,,,
170910_2,,170910_2,170910,2,90,m_170910_2_1,42,3,,,,,,,,,,,,,,,
170910_3,,170910_3,170910,3,90,m_170910_3_1,42,3,,,,,,,,,,,,,,,
180101_1,,180101_1,180101,1,90,m_180101_1_1,60,6,,,,,,,,,,,,,,,
180102_1,,180102_1,180102,1,90,m_180102_1_1,60,6,,,,,,,,,,,,,,,
180103_1,,180103_1,180103,1,90,m_180103_1_1,60,6,,,,,,,,,,,,,,,
180104_1,,180104_1,180104,1,90,m_180104_1_1,60,6,,,,,,,,,,,,,,,
180105_1,,180105_1,180105,1,90,m_180105_1_1,60,6,,,,,,,,,,,,,,,
180106_1,,180106_1,180106,1,90,m_180106_1_1,60,6,,,,,,,,,,,,,,,
180201_1,,180201_1,180201,1,90,m_180201_1_1,60,6,,,,,,,,,,,,,,,
180202_1,,180202_1,180202,1,90,m_180202_1_1,60,6,,,,,,,,,,,,,,,
180203_1,,180203_1,180203,1,90,m_180203_1_1,60,6,,,,,,,,,,,,,,,
180204_1,,180204_1,180204,1,90,m_180204_1_1,60,6,,,,,,,,,,,,,,,
180205_1,,180205_1,180205,1,90,m_180205_1_1,60,6,,,,,,,,,,,,,,,
180206_1,,180206_1,180206,1,90,m_180206_1_1,60,6,,,,,,,,,,,,,,,
180301_1,,180301_1,180301,1,90,m_180301_1_1,60,6,,,,,,,,,,,,,,,
180302_1,,180302_1,180302,1,90,m_180302_1_1,60,6,,,,,,,,,,,,,,,
180303_1,,180303_1,180303,1,90,m_180303_1_1,60,6,,,,,,,,,,,,,,,
180304_1,,180304_1,180304,1,90,m_180304_1_1,60,6,,,,,,,,,,,,,,,
180305_1,,180305_1,180305,1,90,m_180305_1_1,60,6,,,,,,,,,,,,,,,
180306_1,,180306_1,180306,1,90,m_180306_1_1,60,6,,,,,,,,,,,,,,,
180401_1,,180401_1,180401,1,90,m_180401_1_1,60,6,,,,,,,,,,,,,,,
180402_1,,180402_1,180402,1,90,m_180402_1_1,60,6,,,,,,,,,,,,,,,
180403_1,,180403_1,180403,1,90,m_180403_1_1,60,6,,,,,,,,,,,,,,,
180404_1,,180404_1,180404,1,90,m_180404_1_1,60,6,,,,,,,,,,,,,,,
180405_1,,180405_1,180405,1,90,m_180405_1_1,60,6,,,,,,,,,,,,,,,
180406_1,,180406_1,180406,1,90,m_180406_1_1,60,6,,,,,,,,,,,,,,,
180501_1,,180501_1,180501,1,90,m_180501_1_1,60,6,,,,,,,,,,,,,,,
180502_1,,180502_1,180502,1,90,m_180502_1_1,60,6,,,,,,,,,,,,,,,
180503_1,,180503_1,180503,1,90,m_180503_1_1,60,6,,,,,,,,,,,,,,,
180504_1,,180504_1,180504,1,90,m_180504_1_1,60,6,,,,,,,,,,,,,,,
180505_1,,180505_1,180505,1,90,m_180505_1_1,60,6,,,,,,,,,,,,,,,
180506_1,,180506_1,180506,1,90,m_180506_1_1,60,6,,,,,,,,,,,,,,,
180601_1,,180601_1,180601,1,90,m_180601_1_1,60,6,,,,,,,,,,,,,,,
180602_1,,180602_1,180602,1,90,m_180602_1_1,60,6,,,,,,,,,,,,,,,
180603_1,,180603_1,180603,1,90,m_180603_1_1,60,6,,,,,,,,,,,,,,,
180604_1,,180604_1,180604,1,90,m_180604_1_1,60,6,,,,,,,,,,,,,,,
180605_1,,180605_1,180605,1,90,m_180605_1_1,60,6,,,,,,,,,,,,,,,
180606_1,,180606_1,180606,1,90,m_180606_1_1,60,6,,,,,,,,,,,,,,,
180701_1,,180701_1,180701,1,90,m_180701_1_1,60,6,,,,,,,,,,,,,,,
180702_1,,180702_1,180702,1,90,m_180702_1_1,60,6,,,,,,,,,,,,,,,
180703_1,,180703_1,180703,1,90,m_180703_1_1,60,6,,,,,,,,,,,,,,,
180704_1,,180704_1,180704,1,90,m_180704_1_1,60,6,,,,,,,,,,,,,,,
180705_1,,180705_1,180705,1,90,m_180705_1_1,60,6,,,,,,,,,,,,,,,
180706_1,,180706_1,180706,1,90,m_180706_1_1,60,6,,,,,,,,,,,,,,,
180801_1,,180801_1,180801,1,90,m_180801_1_1,60,6,,,,,,,,,,,,,,,
180802_1,,180802_1,180802,1,90,m_180802_1_1,60,6,,,,,,,,,,,,,,,
180803_1,,180803_1,180803,1,90,m_180803_1_1,60,6,,,,,,,,,,,,,,,
180804_1,,180804_1,180804,1,90,m_180804_1_1,60,6,,,,,,,,,,,,,,,
180805_1,,180805_1,180805,1,90,m_180805_1_1,60,6,,,,,,,,,,,,,,,
180806_1,,180806_1,180806,1,90,m_180806_1_1,60,6,,,,,,,,,,,,,,,
180901_1,,180901_1,180901,1,90,m_180901_1_1,60,6,,,,,,,,,,,,,,,
180902_1,,180902_1,180902,1,90,m_180902_1_1,60,6,,,,,,,,,,,,,,,
180903_1,,180903_1,180903,1,90,m_180903_1_1,60,6,,,,,,,,,,,,,,,
180904_1,,180904_1,180904,1,90,m_180904_1_1,60,6,,,,,,,,,,,,,,,
180905_1,,180905_1,180905,1,90,m_180905_1_1,60,6,,,,,,,,,,,,,,,
180906_1,,180906_1,180906,1,90,m_180906_1_1,60,6,,,,,,,,,,,,,,,
181001_1,,181001_1,181001,1,90,m_181001_1_1,60,6,,,,,,,,,,,,,,,
181002_1,,181002_1,181002,1,90,m_181002_1_1,60,6,,,,,,,,,,,,,,,
181003_1,,181003_1,181003,1,90,m_181003_1_1,60,6,,,,,,,,,,,,,,,
181004_1,,181004_1,181004,1,90,m_181004_1_1,60,6,,,,,,,,,,,,,,,
181005_1,,181005_1,181005,1,90,m_181005_1_1,60,6,,,,,,,,,,,,,,,
181006_1,,181006_1,181006,1,90,m_181006_1_1,60,6,,,,,,,,,,,,,,,
181101_1,,181101_1,181101,1,90,m_181101_1_1,60,6,,,,,,,,,,,,,,,
181102_1,,181102_1,181102,1,90,m_181102_1_1,60,6,,,,,,,,,,,,,,,
181103_1,,181103_1,181103,1,90,m_181103_1_1,60,6,,,,,,,,,,,,,,,
181104_1,,181104_1,181104,1,90,m_181104_1_1,60,6,,,,,,,,,,,,,,,
181105_1,,181105_1,181105,1,90,m_181105_1_1,60,6,,,,,,,,,,,,,,,
181106_1,,181106_1,181106,1,90,m_181106_1_1,60,6,,,,,,,,,,,,,,,
181201_1,,181201_1,181201,1,90,m_181201_1_1,60,6,,,,,,,,,,,,,,,
181202_1,,181202_1,181202,1,90,m_181202_1_1,60,6,,,,,,,,,,,,,,,
181203_1,,181203_1,181203,1,90,m_181203_1_1,60,6,,,,,,,,,,,,,,,
181204_1,,181204_1,181204,1,90,m_181204_1_1,60,6,,,,,,,,,,,,,,,
181205_1,,181205_1,181205,1,90,m_181205_1_1,60,6,,,,,,,,,,,,,,,
181206_1,,181206_1,181206,1,90,m_181206_1_1,60,6,,,,,,,,,,,,,,,
181301_1,,181301_1,181301,1,90,m_181301_1_1,60,6,,,,,,,,,,,,,,,
181302_1,,181302_1,181302,1,90,m_181302_1_1,60,6,,,,,,,,,,,,,,,
181303_1,,181303_1,181303,1,90,m_181303_1_1,60,6,,,,,,,,,,,,,,,
181304_1,,181304_1,181304,1,90,m_181304_1_1,60,6,,,,,,,,,,,,,,,
181305_1,,181305_1,181305,1,90,m_181305_1_1,60,6,,,,,,,,,,,,,,,
181306_1,,181306_1,181306,1,90,m_181306_1_1,60,6,,,,,,,,,,,,,,,
181401_1,,181401_1,181401,1,90,m_181401_1_1,60,6,,,,,,,,,,,,,,,
181402_1,,181402_1,181402,1,90,m_181402_1_1,60,6,,,,,,,,,,,,,,,
