key,Remarks,Id,name,type,mirrorModel,volumeRadius,description,modeId,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,Chartlet,headID,scale,level,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,life,Attack,physiqueDef,spiritDef,exemptPhysiqueDef,exemptSpiritDef,HpCount,AIGroupId,energy,energyReceive,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,drop,qualityId,starLevel,imageName,proportion,weight,copyId,realdevelop,shaderAttri,enterAnimation
m_111001_1_4,,m_111001_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,,1,110910,43,0,
m_111001_1_5,,m_111001_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110911,43,0,
m_111001_2_1,,m_111001_2_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110911,43,0,
m_111001_2_2,,m_111001_2_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110911,43,0,
m_111001_2_3,,m_111001_2_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110911,43,0,
m_111001_2_4,,m_111001_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110911,43,0,
m_111001_2_5,,m_111001_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110911,43,0,
m_111001_3_1,,m_111001_3_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,85505,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110911,43,0,
m_111001_3_2,,m_111001_3_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,85505,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110911,43,0,
m_111001_3_3,,m_111001_3_3,机械守卫,,1,2.03,后排输出，拥有强力的压制火力，由神力结晶驱动的战争机器,300118,,,30031800_43,,,,,,,,0.8,43,1,32,5.5,12,0.3,0.02,0.5,59196,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieShouWei,,1,110911,43,0,
m_111001_3_4,,m_111001_3_4,机械守卫,,1,2.03,后排输出，拥有强力的压制火力，由神力结晶驱动的战争机器,300118,,,30031800_43,,,,,,,,0.8,43,1,32,5.5,12,0.3,0.02,0.5,59196,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieShouWei,1,,110911,43,0,
m_111001_3_5,,m_111001_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,,1,110912,43,0,
m_111002_1_1,,m_111002_1_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110912,43,0,
m_111002_1_2,,m_111002_1_2,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110912,43,0,
m_111002_1_3,,m_111002_1_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110912,43,0,
m_111002_1_4,,m_111002_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110912,43,0,
m_111002_1_5,,m_111002_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110912,43,0,
m_111002_2_1,,m_111002_2_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110912,43,0,
m_111002_2_2,,m_111002_2_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110912,43,0,
m_111002_2_3,,m_111002_2_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110912,43,0,
m_111002_2_4,,m_111002_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110912,43,0,
m_111002_2_5,,m_111002_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110912,43,0,
m_111002_3_1,,m_111002_3_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110913,43,0,
m_111002_3_2,,m_111002_3_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110913,43,0,
m_111002_3_3,,m_111002_3_3,金光圣母,1,1,1,中排法师，金鳌岛十天君之一,203008,,,20300800_1,20300801_43,20300802_43,20300803_43,20300804_43,,,,1.3,43,1,32,5.5,10,0.2,,0.5,246896,19233,1708,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JinGuangShengMu,1,,110913,43,251|0|36|2.21,
m_111002_3_4,,m_111002_3_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110913,43,0,
m_111002_3_5,,m_111002_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110913,43,0,
m_111003_1_1,,m_111003_1_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110913,43,0,
m_111003_1_2,,m_111003_1_2,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110913,43,0,
m_111003_1_3,,m_111003_1_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110913,43,0,
m_111003_1_4,,m_111003_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110913,43,0,
m_111003_1_5,,m_111003_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110913,43,0,
m_111003_2_1,,m_111003_2_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110914,43,0,
m_111003_2_2,,m_111003_2_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,66504,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110914,43,0,
m_111003_2_3,,m_111003_2_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_43,,,,,,,,0.9,43,1,32,5.5,12,0.3,0.02,0.5,32886,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110914,43,0,
m_111003_2_4,,m_111003_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110914,43,0,
m_111003_2_5,,m_111003_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110914,43,0,
m_111003_3_1,,m_111003_3_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,85505,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110914,43,0,
m_111003_3_2,,m_111003_3_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_43,30002501_43,,,,,,,0.7,43,1,32,5.5,4,0.3,0.02,0.5,85505,7212,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110914,43,0,
m_111003_3_3,,m_111003_3_3,机械守卫,,1,2.03,后排输出，拥有强力的压制火力，由神力结晶驱动的战争机器,300118,,,30031800_43,,,,,,,,0.8,43,1,32,5.5,12,0.3,0.02,0.5,59196,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieShouWei,1,,110914,43,0,
m_111003_3_4,,m_111003_3_4,机械守卫,,1,2.03,后排输出，拥有强力的压制火力，由神力结晶驱动的战争机器,300118,,,30031800_43,,,,,,,,0.8,43,1,32,5.5,12,0.3,0.02,0.5,59196,10418,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieShouWei,1,,110914,43,0,
m_111003_3_5,,m_111003_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_43,,,,,,,,1,43,,32,5.5,12,0.3,0.02,0.5,42752,8014,2669,2136,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110914,43,0,
m_111004_1_1,,m_111004_1_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110915,44,0,
m_111004_1_2,,m_111004_1_2,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110915,44,0,
m_111004_1_3,,m_111004_1_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110915,44,0,
m_111004_1_4,,m_111004_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110915,44,0,
m_111004_1_5,,m_111004_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110915,44,0,
m_111004_2_1,,m_111004_2_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110915,44,0,
m_111004_2_2,,m_111004_2_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110915,44,0,
m_111004_2_3,,m_111004_2_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110915,44,0,
m_111004_2_4,,m_111004_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110915,44,0,
m_111004_2_5,,m_111004_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110915,44,0,
m_111004_3_1,,m_111004_3_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110915,44,0,
m_111004_3_2,,m_111004_3_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110916,44,0,
m_111004_3_3,,m_111004_3_3,袁天君,1,1,1,前排法师，金鳌岛十天君之一,203007,,,20300700_1,20300701_44,20300702_44,20300703_44,20300704_44,,,,1.3,44,1,32,5.5,10,0.2,,0.5,195356,20294,1803,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_YuanTianJun,1,,110916,44,251|0|36|2.21,
m_111004_3_4,,m_111004_3_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110916,44,0,
m_111004_3_5,,m_111004_3_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110916,44,0,
m_111005_1_1,,m_111005_1_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110916,44,0,
m_111005_1_2,,m_111005_1_2,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110916,44,0,
m_111005_1_3,,m_111005_1_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110916,44,0,
m_111005_1_4,,m_111005_1_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110916,44,0,
m_111005_1_5,,m_111005_1_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110916,44,0,
m_111005_2_1,,m_111005_2_1,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110916,44,0,
m_111005_2_2,,m_111005_2_2,机械壁垒,,1,3.11,前排肉盾，铜墙铁壁，由神力结晶驱动的战争机器,300025,,,30002500_44,30002501_44,,,,,,,0.7,44,1,32,5.5,4,0.3,0.02,0.5,70161,7610,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXieBiLei,1,,110917,44,0,
m_111005_2_3,,m_111005_2_3,机械炮手,,1,1.93,后排输出，肩上有强大的火炮，由神力结晶驱动的战争机器,300127,,,30012700_44,,,,,,,,0.9,44,1,32,5.5,12,0.3,0.02,0.5,34695,10992,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_JiXiePaoShou,1,,110917,44,0,
m_111005_2_4,,m_111005_2_4,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110917,44,0,
m_111005_2_5,,m_111005_2_5,碧翠仙子,,1,0.46,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_44,,,,,,,,1,44,,32,5.5,12,0.3,0.02,0.5,45104,8456,2817,2254,,,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,9,2,Hero_head/head_BiCuiXianZi,1,,110917,44,0,
