Key,Remarks,Id,Type,modeId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,skillOpenCondition,Scale,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,exemptPhysiqueDef,exemptSpiritDef,AIGroupId
500005_66,,500005_66,,500005,66,0.5,1,1,,"6,599",,,"507,770",,50000508,50000509,50000500_66,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_67,,500005_67,,500005,67,0.5,1,1,,"6,767",,,"514,170",,50000508,50000509,50000500_67,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_68,,500005_68,,500005,68,0.5,1,1,,"6,938",,,"520,570",,50000508,50000509,50000500_68,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_69,,500005_69,,500005,69,0.5,1,1,,"7,111",,,"530,170",,50000508,50000509,50000500_69,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_70,,500005_70,,500005,70,0.5,1,1,,"7,286",,,"536,570",,50000508,50000509,50000500_70,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_71,,500005_71,,500005,71,0.5,1,1,,"7,463",,,"542,970",,50000508,50000509,50000500_71,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_72,,500005_72,,500005,72,0.5,1,1,,"7,642",,,"553,250",,50000508,50000509,50000500_72,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_73,,500005_73,,500005,73,0.5,1,1,,"7,824",,,"559,650",,50000508,50000509,50000500_73,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_74,,500005_74,,500005,74,0.5,1,1,,"8,007",,,"566,050",,50000508,50000509,50000500_74,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_75,,500005_75,,500005,75,0.5,1,1,,"8,193",,,"575,650",,50000508,50000509,50000500_75,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_76,,500005_76,,500005,76,0.5,1,1,,"8,380",,,"582,050",,50000508,50000509,50000500_76,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_77,,500005_77,,500005,77,0.5,1,1,,"8,570",,,"588,450",,50000508,50000509,50000500_77,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_78,,500005_78,,500005,78,0.5,1,1,,"8,762",,,"598,050",,50000508,50000509,50000500_78,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_79,,500005_79,,500005,79,0.5,1,1,,"8,955",,,"604,450",,50000508,50000509,50000500_79,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_80,,500005_80,,500005,80,0.5,1,1,,"9,151",,,"611,570",,50000508,50000509,50000500_80,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_81,,500005_81,,500005,81,0.5,1,1,,"9,349",,,"621,170",,50000508,50000509,50000500_81,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_82,,500005_82,,500005,82,0.5,1,1,,"9,550",,,"627,570",,50000508,50000509,50000500_82,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_83,,500005_83,,500005,83,0.5,1,1,,"9,752",,,"633,970",,50000508,50000509,50000500_83,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_84,,500005_84,,500005,84,0.5,1,1,,"9,956",,,"643,570",,50000508,50000509,50000500_84,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_85,,500005_85,,500005,85,0.5,1,1,,"10,163",,,"649,970",,50000508,50000509,50000500_85,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_86,,500005_86,,500005,86,0.5,1,1,,"10,371",,,"656,370",,50000508,50000509,50000500_86,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_87,,500005_87,,500005,87,0.5,1,1,,"10,582",,,"665,970",,50000508,50000509,50000500_87,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_88,,500005_88,,500005,88,0.5,1,1,,"10,794",,,"672,370",,50000508,50000509,50000500_88,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_89,,500005_89,,500005,89,0.5,1,1,,"11,009",,,"678,770",,50000508,50000509,50000500_89,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500005_90,,500005_90,,500005,90,0.5,1,1,,"11,226",,,"694,210",,50000508,50000509,50000500_90,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_1,,500025_1,,500005,1,0.5,1,1,,136,,,"12,975",,50000508,50000509,50000502_1,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_2,,500025_2,,500005,2,0.5,1,1,,171,,,"15,405",,50000508,50000509,50000502_2,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_3,,500025_3,,500005,3,0.5,1,1,,209,,,"17,835",,50000508,50000509,50000502_3,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_4,,500025_4,,500005,4,0.5,1,1,,249,,,"20,265",,50000508,50000509,50000502_4,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_5,,500025_5,,500005,5,0.5,1,1,,291,,,"22,695",,50000508,50000509,50000502_5,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_6,,500025_6,,500005,6,0.5,1,1,,336,,,"25,125",,50000508,50000509,50000502_6,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_7,,500025_7,,500005,7,0.5,1,1,,383,,,"27,540",,50000508,50000509,50000502_7,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_8,,500025_8,,500005,8,0.5,1,1,,432,,,"29,970",,50000508,50000509,50000502_8,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_9,,500025_9,,500005,9,0.5,1,1,,484,,,"32,400",,50000508,50000509,50000502_9,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_10,,500025_10,,500005,10,0.5,1,1,,538,,,"34,830",,50000508,50000509,50000502_10,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_11,,500025_11,,500005,11,0.5,1,1,,594,,,"37,260",,50000508,50000509,50000502_11,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_12,,500025_12,,500005,12,0.5,1,1,,652,,,"39,690",,50000508,50000509,50000502_12,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_13,,500025_13,,500005,13,0.5,1,1,,713,,,"42,105",,50000508,50000509,50000502_13,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_14,,500025_14,,500005,14,0.5,1,1,,776,,,"44,535",,50000508,50000509,50000502_14,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_15,,500025_15,,500005,15,0.5,1,1,,841,,,"53,640",,50000508,50000509,50000502_15,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_16,,500025_16,,500005,16,0.5,1,1,,909,,,"57,375",,50000508,50000509,50000502_16,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_17,,500025_17,,500005,17,0.5,1,1,,978,,,"61,110",,50000508,50000509,50000502_17,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_18,,500025_18,,500005,18,0.5,1,1,,"1,051",,,"64,830",,50000508,50000509,50000502_18,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_19,,500025_19,,500005,19,0.5,1,1,,"1,125",,,"68,565",,50000508,50000509,50000502_19,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_20,,500025_20,,500005,20,0.5,1,1,,"1,202",,,"80,115",,50000508,50000509,50000502_20,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_21,,500025_21,,500005,21,0.5,1,1,,"1,281",,,"101,910",,50000508,50000509,50000502_21,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_22,,500025_22,,500005,22,0.5,1,1,,"1,362",,,"106,440",,50000508,50000509,50000502_22,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_23,,500025_23,,500005,23,0.5,1,1,,"1,445",,,"110,955",,50000508,50000509,50000502_23,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_24,,500025_24,,500005,24,0.5,1,1,,"1,531",,,"115,470",,50000508,50000509,50000502_24,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_25,,500025_25,,500005,25,0.5,1,1,,"1,619",,,"126,135",,50000508,50000509,50000502_25,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_26,,500025_26,,500005,26,0.5,1,1,,"1,710",,,"129,405",,50000508,50000509,50000502_26,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_27,,500025_27,,500005,27,0.5,1,1,,"1,802",,,"132,660",,50000508,50000509,50000502_27,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_28,,500025_28,,500005,28,0.5,1,1,,"1,897",,,"135,930",,50000508,50000509,50000502_28,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_29,,500025_29,,500005,29,0.5,1,1,,"1,995",,,"139,200",,50000508,50000509,50000502_29,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_30,,500025_30,,500005,30,0.5,1,1,,"2,094",,,"176,715",,50000508,50000509,50000502_30,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_31,,500025_31,,500005,31,0.5,1,1,,"2,196",,,"181,005",,50000508,50000509,50000502_31,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_32,,500025_32,,500005,32,0.5,1,1,,"2,300",,,"190,575",,50000508,50000509,50000502_32,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_33,,500025_33,,500005,33,0.5,1,1,,"2,406",,,"195,495",,50000508,50000509,50000502_33,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_34,,500025_34,,500005,34,0.5,1,1,,"2,515",,,"200,430",,50000508,50000509,50000502_34,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_35,,500025_35,,500005,35,0.5,1,1,,"2,626",,,"206,175",,50000508,50000509,50000502_35,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_36,,500025_36,,500005,36,0.5,1,1,,"2,739",,,"212,400",,50000508,50000509,50000502_36,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_37,,500025_37,,500005,37,0.5,1,1,,"2,855",,,"218,055",,50000508,50000509,50000502_37,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_38,,500025_38,,500005,38,0.5,1,1,,"2,972",,,"223,725",,50000508,50000509,50000502_38,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_39,,500025_39,,500005,39,0.5,1,1,,"3,093",,,"230,190",,50000508,50000509,50000502_39,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_40,,500025_40,,500005,40,0.5,1,1,,"3,215",,,"275,790",,50000508,50000509,50000502_40,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_41,,500025_41,,500005,41,0.5,1,1,,"3,340",,,"304,965",,50000508,50000509,50000502_41,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_42,,500025_42,,500005,42,0.5,1,1,,"3,467",,,"312,825",,50000508,50000509,50000502_42,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_43,,500025_43,,500005,43,0.5,1,1,,"3,596",,,"319,890",,50000508,50000509,50000502_43,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_44,,500025_44,,500005,44,0.5,1,1,,"3,727",,,"329,805",,50000508,50000509,50000502_44,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_45,,500025_45,,500005,45,0.5,1,1,,"3,861",,,"338,925",,50000508,50000509,50000502_45,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_46,,500025_46,,500005,46,0.5,1,1,,"3,997",,,"350,460",,50000508,50000509,50000502_46,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_47,,500025_47,,500005,47,0.5,1,1,,"4,136",,,"357,960",,50000508,50000509,50000502_47,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_48,,500025_48,,500005,48,0.5,1,1,,"4,276",,,"372,660",,50000508,50000509,50000502_48,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_49,,500025_49,,500005,49,0.5,1,1,,"4,419",,,"380,190",,50000508,50000509,50000502_49,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_50,,500025_50,,500005,50,0.5,1,1,,"4,564",,,"396,345",,50000508,50000509,50000502_50,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_51,,500025_51,,500005,51,0.5,1,1,,"4,712",,,"431,370",,50000508,50000509,50000502_51,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_52,,500025_52,,500005,52,0.5,1,1,,"4,862",,,"445,545",,50000508,50000509,50000502_52,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_53,,500025_53,,500005,53,0.5,1,1,,"5,014",,,"487,710",,50000508,50000509,50000502_53,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_54,,500025_54,,500005,54,0.5,1,1,,"5,168",,,"576,000",,50000508,50000509,50000502_54,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_55,,500025_55,,500005,55,0.5,1,1,,"5,325",,,"602,160",,50000508,50000509,50000502_55,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_56,,500025_56,,500005,56,0.5,1,1,,"5,484",,,"645,405",,50000508,50000509,50000502_56,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_57,,500025_57,,500005,57,0.5,1,1,,"5,645",,,"659,805",,50000508,50000509,50000502_57,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_58,,500025_58,,500005,58,0.5,1,1,,"5,808",,,"669,405",,50000508,50000509,50000502_58,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_59,,500025_59,,500005,59,0.5,1,1,,"5,974",,,"679,005",,50000508,50000509,50000502_59,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_60,,500025_60,,500005,60,0.5,1,1,,"6,142",,,"693,405",,50000508,50000509,50000502_60,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_61,,500025_61,,500005,61,0.5,1,1,,"6,313",,,"703,005",,50000508,50000509,50000502_61,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_62,,500025_62,,500005,62,0.5,1,1,,"6,485",,,"712,605",,50000508,50000509,50000502_62,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_63,,500025_63,,500005,63,0.5,1,1,,"6,660",,,"727,005",,50000508,50000509,50000502_63,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_64,,500025_64,,500005,64,0.5,1,1,,"6,837",,,"737,655",,50000508,50000509,50000502_64,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_65,,500025_65,,500005,65,0.5,1,1,,"7,017",,,"747,255",,50000508,50000509,50000502_65,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_66,,500025_66,,500005,66,0.5,1,1,,"7,199",,,"761,655",,50000508,50000509,50000502_66,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_67,,500025_67,,500005,67,0.5,1,1,,"7,383",,,"771,255",,50000508,50000509,50000502_67,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_68,,500025_68,,500005,68,0.5,1,1,,"7,569",,,"780,855",,50000508,50000509,50000502_68,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_69,,500025_69,,500005,69,0.5,1,1,,"7,758",,,"795,255",,50000508,50000509,50000502_69,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_70,,500025_70,,500005,70,0.5,1,1,,"7,949",,,"804,855",,50000508,50000509,50000502_70,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_71,,500025_71,,500005,71,0.5,1,1,,"8,142",,,"814,455",,50000508,50000509,50000502_71,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_72,,500025_72,,500005,72,0.5,1,1,,"8,337",,,"829,875",,50000508,50000509,50000502_72,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_73,,500025_73,,500005,73,0.5,1,1,,"8,535",,,"839,475",,50000508,50000509,50000502_73,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_74,,500025_74,,500005,74,0.5,1,1,,"8,735",,,"849,075",,50000508,50000509,50000502_74,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_75,,500025_75,,500005,75,0.5,1,1,,"8,937",,,"863,475",,50000508,50000509,50000502_75,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_76,,500025_76,,500005,76,0.5,1,1,,"9,142",,,"873,075",,50000508,50000509,50000502_76,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_77,,500025_77,,500005,77,0.5,1,1,,"9,349",,,"882,675",,50000508,50000509,50000502_77,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_78,,500025_78,,500005,78,0.5,1,1,,"9,558",,,"897,075",,50000508,50000509,50000502_78,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_79,,500025_79,,500005,79,0.5,1,1,,"9,770",,,"906,675",,50000508,50000509,50000502_79,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_80,,500025_80,,500005,80,0.5,1,1,,"9,983",,,"917,355",,50000508,50000509,50000502_80,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_81,,500025_81,,500005,81,0.5,1,1,,"10,199",,,"931,755",,50000508,50000509,50000502_81,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_82,,500025_82,,500005,82,0.5,1,1,,"10,418",,,"941,355",,50000508,50000509,50000502_82,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_83,,500025_83,,500005,83,0.5,1,1,,"10,638",,,"950,955",,50000508,50000509,50000502_83,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_84,,500025_84,,500005,84,0.5,1,1,,"10,861",,,"965,355",,50000508,50000509,50000502_84,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_85,,500025_85,,500005,85,0.5,1,1,,"11,086",,,"974,955",,50000508,50000509,50000502_85,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_86,,500025_86,,500005,86,0.5,1,1,,"11,314",,,"984,555",,50000508,50000509,50000502_86,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_87,,500025_87,,500005,87,0.5,1,1,,"11,544",,,"998,955",,50000508,50000509,50000502_87,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_88,,500025_88,,500005,88,0.5,1,1,,"11,776",,,"1,008,555",,50000508,50000509,50000502_88,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_89,,500025_89,,500005,89,0.5,1,1,,"12,010",,,"1,018,155",,50000508,50000509,50000502_89,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500025_90,,500025_90,,500005,90,0.5,1,1,,"12,247",,,"1,041,315",,50000508,50000509,50000502_90,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_1,,500035_1,,500005,1,0.5,1,1,,147,,,"19,462",,50000508,50000509,50000503_1,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_2,,500035_2,,500005,2,0.5,1,1,,185,,,"23,107",,50000508,50000509,50000503_2,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_3,,500035_3,,500005,3,0.5,1,1,,226,,,"26,752",,50000508,50000509,50000503_3,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_4,,500035_4,,500005,4,0.5,1,1,,270,,,"30,397",,50000508,50000509,50000503_4,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_5,,500035_5,,500005,5,0.5,1,1,,316,,,"34,042",,50000508,50000509,50000503_5,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_6,,500035_6,,500005,6,0.5,1,1,,364,,,"37,687",,50000508,50000509,50000503_6,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_7,,500035_7,,500005,7,0.5,1,1,,415,,,"41,310",,50000508,50000509,50000503_7,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_8,,500035_8,,500005,8,0.5,1,1,,468,,,"44,955",,50000508,50000509,50000503_8,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_9,,500035_9,,500005,9,0.5,1,1,,524,,,"48,600",,50000508,50000509,50000503_9,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_10,,500035_10,,500005,10,0.5,1,1,,583,,,"52,245",,50000508,50000509,50000503_10,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_11,,500035_11,,500005,11,0.5,1,1,,643,,,"55,890",,50000508,50000509,50000503_11,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_12,,500035_12,,500005,12,0.5,1,1,,707,,,"59,535",,50000508,50000509,50000503_12,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_13,,500035_13,,500005,13,0.5,1,1,,772,,,"63,157",,50000508,50000509,50000503_13,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_14,,500035_14,,500005,14,0.5,1,1,,841,,,"66,802",,50000508,50000509,50000503_14,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_15,,500035_15,,500005,15,0.5,1,1,,911,,,"80,460",,50000508,50000509,50000503_15,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_16,,500035_16,,500005,16,0.5,1,1,,984,,,"86,062",,50000508,50000509,50000503_16,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_17,,500035_17,,500005,17,0.5,1,1,,"1,060",,,"91,665",,50000508,50000509,50000503_17,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_18,,500035_18,,500005,18,0.5,1,1,,"1,138",,,"97,245",,50000508,50000509,50000503_18,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_19,,500035_19,,500005,19,0.5,1,1,,"1,219",,,"102,847",,50000508,50000509,50000503_19,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_20,,500035_20,,500005,20,0.5,1,1,,"1,302",,,"120,172",,50000508,50000509,50000503_20,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_21,,500035_21,,500005,21,0.5,1,1,,"1,387",,,"152,865",,50000508,50000509,50000503_21,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_22,,500035_22,,500005,22,0.5,1,1,,"1,475",,,"159,660",,50000508,50000509,50000503_22,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_23,,500035_23,,500005,23,0.5,1,1,,"1,566",,,"166,432",,50000508,50000509,50000503_23,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_24,,500035_24,,500005,24,0.5,1,1,,"1,659",,,"173,205",,50000508,50000509,50000503_24,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_25,,500035_25,,500005,25,0.5,1,1,,"1,754",,,"189,202",,50000508,50000509,50000503_25,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_26,,500035_26,,500005,26,0.5,1,1,,"1,852",,,"194,107",,50000508,50000509,50000503_26,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_27,,500035_27,,500005,27,0.5,1,1,,"1,953",,,"198,990",,50000508,50000509,50000503_27,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_28,,500035_28,,500005,28,0.5,1,1,,"2,055",,,"203,895",,50000508,50000509,50000503_28,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_29,,500035_29,,500005,29,0.5,1,1,,"2,161",,,"208,800",,50000508,50000509,50000503_29,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_30,,500035_30,,500005,30,0.5,1,1,,"2,269",,,"265,072",,50000508,50000509,50000503_30,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_31,,500035_31,,500005,31,0.5,1,1,,"2,379",,,"271,507",,50000508,50000509,50000503_31,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_32,,500035_32,,500005,32,0.5,1,1,,"2,492",,,"285,862",,50000508,50000509,50000503_32,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_33,,500035_33,,500005,33,0.5,1,1,,"2,607",,,"293,242",,50000508,50000509,50000503_33,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_34,,500035_34,,500005,34,0.5,1,1,,"2,725",,,"300,645",,50000508,50000509,50000503_34,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_35,,500035_35,,500005,35,0.5,1,1,,"2,845",,,"309,262",,50000508,50000509,50000503_35,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_36,,500035_36,,500005,36,0.5,1,1,,"2,967",,,"318,600",,50000508,50000509,50000503_36,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_37,,500035_37,,500005,37,0.5,1,1,,"3,093",,,"327,082",,50000508,50000509,50000503_37,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_38,,500035_38,,500005,38,0.5,1,1,,"3,220",,,"335,587",,50000508,50000509,50000503_38,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_39,,500035_39,,500005,39,0.5,1,1,,"3,350",,,"345,285",,50000508,50000509,50000503_39,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_40,,500035_40,,500005,40,0.5,1,1,,"3,483",,,"413,685",,50000508,50000509,50000503_40,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_41,,500035_41,,500005,41,0.5,1,1,,"3,618",,,"457,447",,50000508,50000509,50000503_41,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_42,,500035_42,,500005,42,0.5,1,1,,"3,755",,,"469,237",,50000508,50000509,50000503_42,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_43,,500035_43,,500005,43,0.5,1,1,,"3,895",,,"479,835",,50000508,50000509,50000503_43,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_44,,500035_44,,500005,44,0.5,1,1,,"4,038",,,"494,707",,50000508,50000509,50000503_44,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_45,,500035_45,,500005,45,0.5,1,1,,"4,183",,,"508,387",,50000508,50000509,50000503_45,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
500035_46,,500035_46,,500005,46,0.5,1,1,,"4,330",,,"525,690",,50000508,50000509,50000503_46,,,,,,,1,1,32,5.5,14,0.1,0.25,0.25,,,
