key,Remarks,ModelActionName,Id,SkillName,ReleaseType,EffectBeginName,EffectBeginBindPoint,EffectBeginDelay,EffectBeginDuration,LoopModelAction,EffectLoopName,EffectLoopBindPoint,EffectLoopTime,LoopReleaseModelAction,EffectLoopReleaseName,EffectLoopReleaseBindPoint,EffectFlyName,EffectFlyStartPoint,EffectFlySpeed,EffectFlyTime,EffectFlyDelay,EffectFlyCombo,EffectFlyEndPoint,EffectEndName,EffectEndPoint,EffectEndDelay,EffectEndDuration,HitEffectName,HitEffectPoint,HiteffectDuration,Type,EffectFlyType,EffectFlyAngle,EffectTargetType,EffectTargetNumber,BulletTargetType,BulletTargetParam,AoeType,TargetType,RandomLimit,CD,StartCDTime,TotalTime,Priority,Distance,FindTargetDistance,HitType,Buff,Vampire,EnergyRecovery,MagicEnergyRecovery,HideHeros,MarkTimeDuration,Description,Icon,Atlas,Voice,BeginEffectSound,EffectSound,EndEffectSound,HitSound
20301000,,attack,20301000,广成子普攻,,,,,4,,,,,,,,fx_203010_attack_fly,,12,,0.6,,1,,,,,fx_203010_attack_hit,hit,1.5,1,,,1,,1,,1,1,5,2.7,,2.1,5,8,12,,,,,,1,1,广成子普攻,Skill/skill_002,Icon,,,,,Skill/sound_20301000_01.mp3|0
20301001,,skill01,20301001,广成子必杀,,fx_203010_skill01,,,4,,,,,,,,Common/Cube,,,0.15,,"2.1,0.2,0.2,0.2,0.2",,,,,,fx_203010_hit,hit,1.5,2,5,,3,,2,6,,1,5,11.69,,3.5,1,8,12,,,,,,1,1.9,广成子必杀,Skill/skill_002,Icon,Role/voice_203010_2.mp3|0,Skill/sound_20301001_1.mp3|0,,,
20301002,,skill02,20301002,广成子技能1,,,,,4,,,,,,,,fx_203010_skill02_fly,,10,,,"0.5,0.3",1,,,,,fx_203010_skill02_hit,hit,1.5,3,2,,1,,3,,1,1,5,10.8,2.7,2,2,,12,,,,,,1,1,广成子技能1,Skill/skill_002,Icon,,,,,Skill/sound_20301002_hit.mp3|0
20301003,,,20301003,广成子被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,广成子被动技能1,Skill/skill_005,Icon,,,,,
20301004,,,20301004,广成子被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,广成子被动技能2,Skill/skill_005,Icon,,,,,
20301100,,attack,20301100,普贤真人普攻,,fx_203011_attack_begin,,,4,,,,,,,,fx_203011_attack_fly,,15,,0.6,,1,,,,,Common/Hit,hit,2,1,,,1,,1,,1,1,1,2.7,,2.2,5,8,12,,,,,,1,1,普贤真人普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
20301101,,skill01,20301101,普贤真人必杀,,"fx_203011_skill01_begin,fx_203011_skill01_begin_1,fx_203011_skill01_begin_2",,,4,,,,,,,,Common/Cube,,,0.3,1.9,,1,,,,,Common/Hit,hit,4,2,5,,4,,1,,1,,5,11.69,,5,1,12,12,1,,,,,1,1.8,普贤真人必杀,Skill/skill_002,Icon,Role/voice_203011_2.mp3|0,Skill/sound_20301101_1.mp3|0,,Skill/sound_20301101_end.mp3|0,
20301102,,skill02,20301102,普贤真人技能1,,fx_203001_skill02_begin,,,4,,,,,,,,Common/Cube,,,0.25,0.6,,,fx_203001_skill02,,0.15,4,Common/Hit,hit,2,3,5,,1,,1,,1,1,1,10.8,2.7,2.5,2,12,12,,,,,,1,1,普贤真人技能1,Skill/skill_002,Icon,,Skill/sound_20301102_1.mp3|0,,Skill/sound_20301102_hit.mp3|0,
20301103,,skill03,20301103,普贤真人技能2,,fx_203011_skill03_begin_1,,,4,,,,,,,,Common/Cube,,,0.3,,,1,,,,,Common/Hit,hit,0.8,3,5,,7,,1,,1,,1,10.8,5.4,2.1,3,4,12,1,,,,,1,1,普贤真人技能1,Skill/skill_002,Icon,,,,,
20301104,,,20301104,普贤真人被动1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,普贤真人被动技能2,Skill/skill_005,Icon,,,,,
20301300,,attack,20301300,申公豹普攻,,,,,,,,,,,,,fx_203013_attack_fly,,10,,0.8,,1,,,,,fx_203013_hit,,1.5,1,,,1,,1,,1,1,1,3.3,,2.2,5,8,12,,,,,,1,1,申公豹普攻,Skill/skill_002,Icon,,,,,Skill/sound_20200400_01.mp3|0
20301301,,skill01,20301301,申公豹必杀,,fx_203013_skill05_pre,,,4,,,,,,,,Common/Cube,,,0.2,,"2.5,0.4,0.4,0.4,0.4,0.4",1,fx_203013_skill05,,1,8,fx_203013_hit,bind_root,1.5,2,5,,12,,3,,1,1,5,11.51,,6.5,1,-6,12,,,,,,1,1.2,申公豹必杀,Skill/skill_002,Icon,Role/voice_203013_2.mp3|0,Skill/sound_20301301_1.mp3|0,,,
20301302,,skill02,20301302,申公豹技能1,,fx_203013_skill02_begin,,,4,,,,,,,,fx_203013_skill02_fly,,12,,1.5,,1,,,,,Common/Cube,hit,,3,,,6,,1,,1,1,1,13.2,3.3,2.1,2,6,12,,,,,,1,1,申公豹技能1,Skill/skill_002,Icon,,"Skill/sound_20301302_1.mp3|0,Skill/sound_20301302_loop.mp3|1.8,Skill/sound_20301302_loop.mp3|4",Skill/sound_20301302_fly.mp3|0,,Skill/sound_20301302_hit.mp3|0
20301303,,,20301303,申公豹被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,申公豹被动技能1,Skill/skill_005,Icon,,,,,
20301304,,,20301304,申公豹被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,申公豹被动技能2,Skill/skill_005,Icon,,,,,
20301308,,enter,20301308,申公豹入场,,"effect_203013_01,effect_203013_02",,,8,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,1,申公豹怪物入场,,,,,,,
20400100,,attack,20400100,龙吉普攻,,,,,2,,,,,,,,fx_204001_attack_fly,fx_01,10,,0.8,,1,,,,4,fx_204001_attack_Hit,hit,1.5,1,,,1,,1,,1,1,5,2.4,,2.5,5,8,12,,,,,,1,1,龙吉普攻,,,,,,,Skill/sound_20400101_01.mp3|0
20400101,,skill01,20400101,龙吉必杀,,fx_204001_skill01_hp,,,4,,,,,,,,Common/Cube,,,0.15,1.1,,1,,,0.7,5,,,0.8,2,5,,2,,3,,,,1,11.78,,5,1,8,12,1,20400101,,,,1,1.3,龙吉必杀,Skill/skill_003,Icon,Role/voice_20400101_1.mp3|0,"Skill/sound_20400101_1.mp3|0,Skill/sound_20400101_hit.mp3|1.2",,,
20400102,,skill02,20400102,晨露,,fx_204001_skill04_pre,,,4,,,,,,,,fx_204001_skill04_fly,fx_02,10,,0.8,,1,fx_204001_skill04,bind_root,,5,fx_204001_skill04,hit,,3,,,4,,1,,1,,5,9.6,2.4,3,2,16,12,1,,,,,1,1,龙吉技能1,Skill/skill_001,Icon,,"Skill/sound_20400102_1.mp3|0,Skill/sound_20400102_hit.mp3|0.8",,,
20400103,,,20400103,雾露,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,龙吉被动技能1,Skill/skill_005,Icon,,,,,
20400104,,,20400104,雾气护盾,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,龙吉入场技能,Skill/skill_005,Icon,,,,,
20400200,,attack,20400200,喜媚儿普攻,,,,,9,,,,,,,,fx_204002_attack_fly,,10,,0.5,,,,,,,Common/Hit,hit,1.5,1,,,1,,1,,1,1,1,2.4,,2.1,5,12,12,,,,,,1,1,喜媚儿普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
20400201,,skill01_begin,20400201,喜媚儿必杀,2,"fx_204002_skill01_begin,fx_204002_skill01_begin01",,,4,skill01_loop,fx_204002_skill01_loop,,3,skill01_loop_release,Common/Cube,,Common/Cube,,,0.15,,"0.1,0.5,0.5,0.5,0.5",,,,,,,,,2,5,,3,,3,,,,1,11.78,,2.8,2,12,12,1,,,,,1,1.2,喜媚儿必杀,Skill/skill_002,Icon,Role/voice_204002_2.mp3|0,Skill/sound_20400201_1.mp3|0,,,
20400202,,skill02,20400202,喜媚儿技能1,,,,,6,,,,,,,,fx_204002_skill02_fly,,10,,0.65,,1,,,,,,,,3,5,,4,,1,,1,,1,9.6,2.4,2.8,2,8,12,1,,,,,1,1,喜媚儿技能1,Skill/skill_002,Icon,,,Skill/sound_20400202_fly.mp3|0,,Skill/sound_20400202_hit.mp3|0
20400203,,,20400203,喜媚儿被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,喜媚儿被动技能1,Skill/skill_005,Icon,,,,,
20400204,,,20400204,喜媚儿被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,喜媚儿被动技能2,Skill/skill_005,Icon,,,,,
20400300,,attack,20400300,武吉普攻,,fx_204003_attack,,,4,,,,,,,,Common/Cube,,,0.1,0.8,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3.6,,2.1,5,4,6,,,1,,,1,1,武吉普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400300_01.mp3|0
20400301,,skill01,20400301,武吉必杀,,fx_204003_skill01,,2,4,,,,,,,,Common/Cube,,,0.2,1.6,,1,,,,,,,,2,5,,1,,1,,1,,1,11.6,,1.5,1,6,6,1,20400301,,,,1,2.1,武吉必杀,Skill/skill_002,Icon,Role/voice_204003_2.mp3|0,Skill/sound_20400301_1.mp3|0,,,
20400302,,skill02,20400302,武吉技能1,,fx_204003_skill02_pre,,,3,,,,,,,,fx_204003_skill02_fly,,20,,1,,,fx_204003_skill02_end,,0.3,4,fx_204003_skill02_hit,hit,1.5,3,,,1,,1,,1,1,1,14.4,3.6,2,2,8,12,,20400302,,,,1,1,武吉技能1,Skill/skill_002,Icon,,Skill/sound_20400302_1.mp3|0,Skill/sound_20400302_fly.mp3|0,,Skill/sound_20400302_hit.mp3|0
20400303,,skill03,20400303,武吉被动1,,,,,,,,,,,,,Common/Cube,,,0.1,0.8,,1,,,,,,,,3,,,4,2,1,,1,,1,9,,2,2,8,12,1,,,,,1,,武吉被动1,Skill/skill_004,Icon,,"Skill/sound_20400303_1.mp3|0,Skill/sound_20400303_loop.mp3|0",,,
20400304,,,20400304,武吉被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,武吉被动1,Skill/skill_004,Icon,,,,,
50001800,,attack,50001800,武吉变身普攻,,"fx_500018_attack_pre,fx_500018_attack",,,4,,,,,,,,Common/Cube,,,0.1,1.1,,,,,,,Common/Hit,hit,0.8,1,5,,1,,2,3,1,1,5,3,,2.1,5,4,6,,,1,,,1,1,武吉变身普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400300_01.mp3|0
50001801,,skill01,50001801,武吉必杀,,fx_500018_skill01,,1,4,,,,,,,,Common/Cube,,,0.2,2.2,,1,,,,,,,,2,5,,1,,1,,1,,1,12.5,,3,1,6,6,1,20400301,,,,1,1,武吉必杀,Skill/skill_002,Icon,Role/voice_204003_2.mp3|0,,,,Skill/sound_20400401_01.mp3|0
50001802,,skill02,50001802,武吉变身技能1,,"fx_500018_skill02,fx_500018_skill02_righthand",,,3,,,,,,,,Common/Cube,,,0.2,1.8,,,,,,,fx_500018_skill02_hit,hit,1.5,3,,,1,,2,3,1,1,1,9,3,2,2,8,12,,50001802,,,,1,1,武吉变身技能1,Skill/skill_002,Icon,,Skill/sound_50001802_1.mp3|0,,,
50001803,,skill03,50001803,武吉被动1,,"fx_500018_skill03,fx_500018_skill03_lefthand,fx_500018_skill03_righthand",,,4,,,,,,,,Common/Cube,,,0.2,1.5,,1,,,,,Common/Hit,hit,1.5,3,5,,3,,2,3,1,1,1,10,6,2,3,8,12,,,,,,1,1,武吉被动1,Skill/skill_004,Icon,,Skill/sound_50001801_1.mp3|0,,,
50001804,,,50001804,武吉被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,武吉被动1,Skill/skill_004,Icon,,,,,
50001805,,,50001805,武吉被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,武吉被动1,Skill/skill_004,Icon,,,,,
50001808,,enter,50001808,武吉入场,,,,,2,,,,,,,,,,,,,,,,,,,,,1.5,5,,,3,,1,10,1,,5,1,,3,1,,1,,,,,,1,1,武吉入场,,,,,,,
20400400,,attack,20400400,李靖普攻,,,,,6,,,,,,,,fx_204004_attack,,15,,0.6,,1,,,,,fx_204004_attack_hit,hit,0.8,1,,,1,,1,,1,1,5,2.55,,2.1,5,8,12,,,,,,1,1,李靖普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
20400401,,skill01,20400401,李靖必杀,,fx_204004_skill01_begin,,,6,,,,,,,,Common/Cube,,,0.2,2.1,,1,fx_204004_skill01,,,4,Common/Hit,hit,0.8,2,5,,3,,2,5,,1,5,11.73,,5,1,12,12,,,,,,1,1.1,李靖必杀,Skill/skill_002,Icon,Role/voice_20400401_1.mp3|0,Skill/sound_20400401_1.mp3|0,,,
20400402,,skill02,20400402,李靖技能1,,,,0.6,1.5,,,,,,,,Common/Cube,,,0.1,1.2,,1,,,,,,,,3,5,,13,,1,,1,,5,10.2,2.55,4,2,8,8,1,500034,,,,1,1,李靖技能1,Skill/skill_002,Icon,,Skill/sound_20400402_1.mp3|0,,,
20400403,,,20400403,李靖被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,李靖被动1,Skill/skill_004,Icon,,,,,
20400404,,,20400404,李靖被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,李靖被动2,Skill/skill_004,Icon,,,,,
20400500,,attack,20400500,高友乾普攻,,,,,4,,,,,,,,fx_204005_attack_fly,,14,,0.7,,1,,,,,Common/Hit,hit,0.8,1,,,1,,1,,1,1,1,2.4,,2.1,5,12,12,,,,,,1,1,高友乾普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
20400501,,skill01,20400501,高友乾必杀,,"fx_204005_skill01_pre_L,fx_204005_skill01_pre_R,fx_204005_skill01_begin",,,8,,,,,,,,Common/Cube,,,0.15,,,1,fx_204005_skill01,,,8,Common/Cube,hit,8,2,5,,12,,3,,,,1,11.78,,8,2,-4,12,1,,,,,1,1.2,高友乾必杀,Skill/skill_002,Icon,Role/voice_204005_2.mp3|0,"Skill/sound_20400501_1.mp3|0,Skill/sound_20400501_loop.mp3|1.5,Skill/sound_20400501_loop.mp3|3.6",,,
20400502,,skill02,20400502,高友乾技能1,,"fx_204005_skill02_pre_L,fx_204005_skill02_pre_R",,,3,,,,,,,,Common/Cube,,,0.15,0.5,,1,fx_204005_skill02,,,4,Common/Hit,hit,4,3,5,,4,,1,,1,1,1,9.6,2.4,2.2,2,16,12,,,,,,1,1,高友乾技能1,Skill/skill_002,Icon,,Skill/sound_20400502_1.mp3|0,,,
20400503,,,20400503,高友乾被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,高友乾被动技能1,Skill/skill_005,Icon,,,,,
20400504,,,20400504,高友乾被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,高友乾被动技能2,Skill/skill_005,Icon,,,,,
20400600,,attack,20400600,魔礼红普攻,,fx_204006_attack,,,4,,,,,,,,Common/Cube,,,0.15,0.8,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3.6,,2.1,5,4,6,,,,,,1,1,魔礼红普攻,Skill/skill_002,Icon,,,,,Skill/sound_10000501_01.mp3|0
20400601,,skill01,20400601,魔礼红必杀,,fx_204006_skill01,,,6,,,,,,,,Common/Cube,,,0.15,,"2.6,0.1,0.1,0.1",1,,,0.8,,fx_204006_skill01_hit,hit,0.8,2,5,,3,,3,,1,1,1,11.42,,3,1,6,8,,,,,,1,2,魔礼红必杀,Skill/skill_002,Icon,Role/voice_20400601_1.mp3|0,Skill/sound_20400601_1.mp3|0,,,
20400602,,skill02,20400602,魔礼红技能1,,fx_204006_skill02,,,4,,,,,,,,Common/Cube,,,0.15,0.7,,,,,,,Common/Hit_KnockBack,hit,0.8,3,5,,1,,1,,1,1,1,14.4,3.6,2.5,2,8,6,,,,,,1,1,魔礼红技能1,Skill/skill_002,Icon,,Skill/sound_20400602_1.mp3|0,,,
20400603,,,20400603,魔礼红被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,魔礼红被动技能1,Skill/skill_005,Icon,,,,,
20400604,,,20400604,魔礼红被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,魔礼红被动技能2,Skill/skill_005,Icon,,,,,
20400800,,attack,20400800,张天君普攻,,,,,6,,,,,,,,Common/Cube,,,0.1,0.7,,1,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,2.55,,2.2,5,8,12,,,,,,1,1,张天君普攻,Skill/skill_002,Icon,,,,,Skill/sound_30000101_01.mp3|0
20400801,,skill01,20400801,张天君必杀,,"fx_01,fx_02,fx_03,fx_204008_skill01_begin",,,6,,,,,,,,Common/Cube,,,0.2,,"2.2,0.1,0.1,0.1,0.1,0.1",1,fx_204008_skill01_loop,,2,4,Common/Hit,hit,1.5,2,5,,12,,3,,,1,5,11.73,,5,1,-7,12,,,,,,1,1.2,张天君必杀,Skill/skill_002,Icon,Role/voice_204008_2.mp3|0,Skill/sound_20400801_1.mp3|0,,,
20400802,,skill02,20400802,张天君技能1,,fx_204008_skill02,,,6,,,,3,,,,fx_204008_skill02_fly,,20,,,"1.5,0.2,0.2,0.2",1,,,,,Common/Hit,hit,1.5,3,1,45,13,,1,,1,1,1,10.2,2.55,2.5,3,12,12,,,,,,1,1,张天君技能1,Skill/skill_002,Icon,,Skill/sound_20400802_1.mp3|0,Skill/sound_20400802_fly.mp3|0,,Skill/sound_20400802_hit.mp3|0
20400803,,skill03,20400803,张天君被动1,,,,,,,,,,,,,Common/Cube,,,0.2,,,1,,,,,,,,9,5,,2,,1,,1,,5,10.2,5.1,2,2,12,12,1,,,,,1,1,张天君被动技能2,Skill/skill_005,Icon,,Skill/sound_20400803_1.mp3|0,,,
20400804,,,20400804,张天君被动2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,张天君被动技能2,Skill/skill_005,Icon,,,,,
30000100,,attack,30000100,外星卫士普攻,,fx_300001_attack01,,,4,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,2,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.4,5,4,12,,,,,,1,,普通攻击，近战,,,,,,,Skill/sound_10000501_01.mp3|0
30000101,,skill01,30000101,外星卫士必杀,,,,,4,,,,,,,,fx_300001_skill01_fly01,,12,,,"1,0.5",,,,,,Common/Hit,hit,0.8,3,,,6,,1,24,1,1,5,3,,3,1,16,12,,,,,,1,,技能攻击,,,,,,,Skill/sound_10000501_01.mp3|0
30010100,,attack,30010100,外星卫士普攻,,fx_300001_attack01,,,4,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,2,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.4,5,4,12,,,,,,1,,普通攻击，近战,,,,,,,Skill/sound_10000501_01.mp3|0
30010101,,skill01,30010101,外星卫士必杀,,,,,4,,,,,,,,fx_300001_skill01_fly01,,12,,,"1,0.5",,,,,,Common/Hit,hit,0.8,3,,,6,,1,24,1,1,5,3,,3,1,16,12,,,,,,1,,技能攻击,,,,,,,Skill/sound_10000501_01.mp3|0
30000200,,attack,30000200,外星法师普攻,,fx_300002_attack_pre,fx_01,,2,,,,,,,,fx_300002_attack_fly,fx_02,40,,,0.31,1,,,1.2,4,fx_300002_attack_hit,hit,1.5,1,,,1,,1,,1,1,5,3,,2.4,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000201_01.mp3|0
30000201,,skill01,30000201,外星法师技能1,,fx_300002_skill01_pre,fx_righthand,0.2,2,,,,,,,,Common/Cube,,,0.2,0.1,"1.2,",1,fx_300002_skill01,,1.2,2,Common/Hit,hit,0.8,3,5,,1,,1,,1,1,5,3,,2,1,16,12,,500008,,,,1,,新增怪物技能1,,,,,Skill/sound_30000201_02.mp3|0,,Skill/sound_30000201_01.mp3|0
30000300,,attack,30000300,妖化卫兵普攻,,fx_300003_skill,,0.3,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.4,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30010300,,attack,30010300,妖化卫兵普攻,,fx_300003_skill,,0.3,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.4,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000400,,attack,30000400,妖化道士普攻,,fx_300004_attack,,,2,,,,,,,,Common/Cube,,,0.2,0.27,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000500,,attack,30000500,人形虎怪普攻,,fx_300005_attack,,,2,,,,,,,,Common/Cube,,,0.2,0.1,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.3,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000501,,skill,30000501,人形虎怪技能1,,fx_300005_skill,,,2,,,,,,,,Common/Cube,,,0.2,0.65,,1,,,,,Common/Hit,hit,0.8,3,5,,1,,1,,1,1,5,3,,2,1,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000600,,attack,30000600,机械壁垒普攻,,fx_300006_attack,,,2,,,,,,,,Common/Cube,,,0.2,0.2,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000700,,attack,30000700,机械木偶普攻,,fx_300007_attack,,0.3,2,,,,,,,,Common/Cube,,,0.3,0.7,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000800,,attack,30000800,人形虎怪普攻,,,,,2,,,,,,,,Common/Cube,,,0.2,0.1,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000900,,attack,30000900,机械炮手普攻,,fx_300009_attack,,,2,,,,,,,,Common/Cube,,,0.2,0.1,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30000901,,skill,30000901,机械炮手普攻,,,,,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,fx_300009_skill,,,2,,,,3,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001000,,attack,30001000,海夜叉普攻,,fx_300010_attack_begin,,,2,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,,fx_300010_attack,bind_root,1.5,1,5,,6,,1,,1,1,1,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001001,,attack,30001001,海夜叉技能1,,,,,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,2,fx_300010_attack,bind_root,1.5,2,5,,6,,1,,1,1,5,3,,2,1,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30011000,,attack,30011000,海夜叉普攻,,fx_300010_attack_begin,,,2,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,,fx_300010_attack,bind_root,1.5,1,5,,6,,1,,1,1,1,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30011001,,attack,30011001,海夜叉技能1,,,,,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,2,fx_300010_attack,bind_root,1.5,2,5,,6,,1,,1,1,5,3,,2,1,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30021000,,attack,30021000,海夜叉普攻,,fx_300010_attack_begin,,,2,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,,fx_300010_attack,bind_root,1.5,1,5,,6,,1,,1,1,1,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30021001,,attack,30021001,海夜叉技能1,,,,,2,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,2,fx_300010_attack,bind_root,1.5,2,5,,6,,1,,1,1,5,3,,2,1,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001100,,attack,30001100,海夜叉普攻,,,,,2,,,,,,,,Common/Cube,,,0.2,0.4,,1,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001101,,skill,30001101,海妖力士技能,,fx_300011_skill,,,2,,,,,,,,Common/Cube,,,0.2,0.25,,1,,,,,Common/Hit,hit,0.8,3,5,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001200,,attack,30001200,石人普攻,,,,,4,,,,,,,,fx_300012_attack,,15,,0.5,,1,,,,,Common/Hit,hit,1.5,1,,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30011200,,attack,30011200,石人普攻,,,,,4,,,,,,,,fx_300012_attack,,15,,0.5,,1,,,,,Common/Hit,hit,1.5,1,,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30021200,,attack,30021200,石人普攻,,,,,4,,,,,,,,fx_300012_attack,,15,,0.5,,1,,,,,Common/Hit,hit,1.5,1,,,1,,1,,1,1,5,3,,2,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30000101_01.mp3|0
30001300,,attack,30001300,三头犬普攻,,fx_300013_attack,,,6,,,,,,,,Common/Cube,,,0.15,0.5,,,,,,,Common/Hit,hit,1.5,1,5,,3,,2,8,,1,1,3,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,,,Skill/sound_30001301_01.mp3|0
