key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,fullEnergyIcon,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,attack,physiqueDef,spiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,attackEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,ff1
101002_2,,101002_2,101002_3,1,,101002,,力士女,Hero_head/head_heroine_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,Hero_head/head_heroine_tank_01_NuQi,1,708001,1,防御,hero_end_05,,,50,,,21,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,2,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",24068,2005,1002,802,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,100000,sound_101002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
101002_3,,101002_3,101002_4,1,,101002,,力士女,Hero_head/head_heroine_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,Hero_head/head_heroine_tank_01_NuQi,1,708001,1,防御,hero_end_05,,,100,,,48,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,3,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",35300,2941,1470,1176,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,300000,sound_101002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
101002_4,,101002_4,101002_5,1,,101002,,力士女,Hero_head/head_heroine_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,Hero_head/head_heroine_tank_01_NuQi,1,708001,1,防御,hero_end_05,,,150,,,90,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,4,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",50976,4248,2124,1699,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,600000,sound_101002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
101002_5,,101002_5,,1,,101002,,力士女,Hero_head/head_heroine_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,Hero_head/head_heroine_tank_01_NuQi,1,708001,1,防御,hero_end_05,,,300,,,132,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,5,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",80228,6685,3342,2674,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,1000000,sound_101002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
100002_1,,100002_1,100002_2,1,,100002,,行者女,Hero_head/head_heroine_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,Hero_head/head_heroine_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_07,,,20,,,8,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,1,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",9694,1537,601,481,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,50000,sound_100002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
100002_2,,100002_2,100002_3,1,,100002,,行者女,Hero_head/head_heroine_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,Hero_head/head_heroine_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_07,,,50,,,21,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,2,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",14541,2306,902,722,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,100000,sound_100002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
100002_3,,100002_3,100002_4,1,,100002,,行者女,Hero_head/head_heroine_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,Hero_head/head_heroine_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_07,,,100,,,48,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,3,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",21327,3382,1323,1059,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,300000,sound_100002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
100002_4,,100002_4,100002_5,1,,100002,,行者女,Hero_head/head_heroine_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,Hero_head/head_heroine_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_07,,,150,,,90,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,4,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",30798,4885,1911,1529,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,600000,sound_100002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
100002_5,,100002_5,,1,,100002,,行者女,Hero_head/head_heroine_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,Hero_head/head_heroine_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_07,,,300,,,132,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,5,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",48471,7688,3008,2406,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,1000000,sound_100002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
101005_1,,101005_1,101005_2,1,1,101005,,行者男,Hero_head/head_hero_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,Hero_head/head_hero_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_06,,,20,,,8,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,1,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",9694,1537,601,481,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,50000,sound_101005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
101005_2,,101005_2,101005_3,1,1,101005,,行者男,Hero_head/head_hero_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,Hero_head/head_hero_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_06,,,50,,,21,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,2,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",14541,2306,902,722,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,100000,sound_101005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
101005_3,,101005_3,101005_4,1,1,101005,,行者男,Hero_head/head_hero_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,Hero_head/head_hero_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_06,,,100,,,48,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,3,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",21327,3382,1323,1059,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,300000,sound_101005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
101005_4,,101005_4,101005_5,1,1,101005,,行者男,Hero_head/head_hero_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,Hero_head/head_hero_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_06,,,150,,,90,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,4,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",30798,4885,1911,1529,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,600000,sound_101005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
101005_5,,101005_5,,1,1,101005,,行者男,Hero_head/head_hero_killer_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,Hero_head/head_hero_killer_01_NuQi,2,708001,1,近战，攻击,hero_end_06,,,300,,,132,高攻高暴击，前排暴力输出职业,高攻高暴击,29,,5,1000,929,147,57,45,,,,,78,2,,,5,6,25,200,1,,50,"1,000",48471,7688,3008,2406,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,1000000,sound_101005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/爆发;0.77;0.6;0.6,
100008_1,,100008_1,100008_2,1,1,100008,,术士男,Hero_head/head_hero_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,Hero_head/head_hero_power_01_NuQi,3,708001,1,远程，魔法,hero_end_08,,,20,,,8,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,1,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",8580,2005,445,356,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,50000,sound_100008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
100008_2,,100008_2,100008_3,1,1,100008,,术士男,Hero_head/head_hero_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,Hero_head/head_hero_power_01_NuQi,3,708001,1,远程，魔法,hero_end_08,,,50,,,21,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,2,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",12870,3008,668,534,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,100000,sound_100008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
100008_3,,100008_3,100008_4,1,1,100008,,术士男,Hero_head/head_hero_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,Hero_head/head_hero_power_01_NuQi,3,708001,1,远程，魔法,hero_end_08,,,100,,,48,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,3,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",18876,4412,980,784,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,300000,sound_100008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
100008_4,,100008_4,100008_5,1,1,100008,,术士男,Hero_head/head_hero_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,Hero_head/head_hero_power_01_NuQi,3,708001,1,远程，魔法,hero_end_08,,,150,,,90,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,4,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",27258,6372,1416,1132,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,600000,sound_100008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
100008_5,,100008_5,,1,1,100008,,术士男,Hero_head/head_hero_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,Hero_head/head_hero_power_01_NuQi,3,708001,1,远程，魔法,hero_end_08,,,300,,,132,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,5,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",42900,10028,2228,1782,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,1000000,sound_100008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
101008_1,,101008_1,101008_2,1,,101008,,术士女,Hero_head/head_heroine_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,Hero_head/head_heroine_power_01_NuQi,3,708001,1,远程，魔法,hero_end_09,,,20,,,8,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,1,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",8580,2005,445,356,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,50000,sound_101008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
101008_2,,101008_2,101008_3,1,,101008,,术士女,Hero_head/head_heroine_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,Hero_head/head_heroine_power_01_NuQi,3,708001,1,远程，魔法,hero_end_09,,,50,,,21,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,2,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",12870,3008,668,534,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,100000,sound_101008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
101008_3,,101008_3,101008_4,1,,101008,,术士女,Hero_head/head_heroine_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,Hero_head/head_heroine_power_01_NuQi,3,708001,1,远程，魔法,hero_end_09,,,100,,,48,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,3,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",18876,4412,980,784,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,300000,sound_101008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
101008_4,,101008_4,101008_5,1,,101008,,术士女,Hero_head/head_heroine_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,Hero_head/head_heroine_power_01_NuQi,3,708001,1,远程，魔法,hero_end_09,,,150,,,90,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,4,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",27258,6372,1416,1132,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,600000,sound_101008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
101008_5,,101008_5,,1,,101008,,术士女,Hero_head/head_heroine_power_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,Hero_head/head_heroine_power_01_NuQi,3,708001,1,远程，魔法,hero_end_09,,,300,,,132,擅长大范围魔法攻击，绝对恐怖的伤害输出,高攻击，大范围,59,,5,1000,822,192,42,33,,,,,46,5,,,5,6,15,200,,,50,"1,000",42900,10028,2228,1782,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,1000000,sound_101008_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/范围/爆发;1;0.53;0.7,
100011_1,,100011_1,100011_2,1,1,100011,,祭司男,Hero_head/head_hero_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_assist_01,Hero_head/head_hero_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_03,,,20,,,8,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,1,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",7131,1638,568,454,,10001100_1,10001101_1,10001102_1,10001103_1,10001104_1,,,100011_1,,50000,sound_100011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
100011_2,,100011_2,100011_3,1,1,100011,,祭司男,Hero_head/head_hero_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_assist_01,Hero_head/head_hero_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_03,,,50,,,21,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,2,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",10697,2457,852,681,,10001100_1,10001101_1,10001102_1,10001103_1,10001104_1,,,100011_1,,100000,sound_100011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
100011_3,,100011_3,100011_4,1,1,100011,,祭司男,Hero_head/head_hero_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_assist_01,Hero_head/head_hero_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_03,,,100,,,48,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,3,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",15689,3603,1250,1000,,10001100_1,10001101_1,10001102_1,10001103_1,10001104_1,,,100011_1,,300000,sound_100011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
100011_4,,100011_4,100011_5,1,1,100011,,祭司男,Hero_head/head_hero_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_assist_01,Hero_head/head_hero_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_03,,,150,,,90,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,4,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",22656,5203,1805,1444,,10001100_1,10001101_1,10001102_1,10001103_1,10001104_1,,,100011_1,,600000,sound_100011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
100011_5,,100011_5,,1,1,100011,,祭司男,Hero_head/head_hero_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_assist_01,Hero_head/head_hero_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_03,,,300,,,132,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,5,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",35657,8190,2841,2273,,10001100_1,10001101_1,10001102_1,10001103_1,10001104_1,,,100011_1,,1000000,sound_100011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
101011_1,,101011_1,101011_2,1,,101011,,祭司女,Hero_head/head_heroine_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_assist_01,Hero_head/head_heroine_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_02,,,20,,,8,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,1,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",7131,1638,568,454,,10101100_1,10101101_1,10101102_1,10101103_1,10101104_1,,,101011_1,,50000,sound_101011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
101011_2,,101011_2,101011_3,1,,101011,,祭司女,Hero_head/head_heroine_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_assist_01,Hero_head/head_heroine_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_02,,,50,,,21,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,2,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",10697,2457,852,681,,10101100_1,10101101_1,10101102_1,10101103_1,10101104_1,,,101011_1,,100000,sound_101011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
101011_3,,101011_3,101011_4,1,,101011,,祭司女,Hero_head/head_heroine_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_assist_01,Hero_head/head_heroine_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_02,,,100,,,48,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,3,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",15689,3603,1250,1000,,10101100_1,10101101_1,10101102_1,10101103_1,10101104_1,,,101011_1,,300000,sound_101011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
101011_4,,101011_4,101011_5,1,,101011,,祭司女,Hero_head/head_heroine_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_assist_01,Hero_head/head_heroine_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_02,,,150,,,90,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,4,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",22656,5203,1805,1444,,10101100_1,10101101_1,10101102_1,10101103_1,10101104_1,,,101011_1,,600000,sound_101011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
101011_5,,101011_5,,1,,101011,,祭司女,Hero_head/head_heroine_assist_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_assist_01,Hero_head/head_heroine_assist_01_NuQi,4,708001,1,辅助，治疗,hero_end_02,,,300,,,132,辅助队伍，掌控全局，带领团队的职业,集治疗、控场、加BUFF于一身,89,,5,1000,683,156,54,43,,,,,19,7,,,5,6,25,200,,,50,"1,000",35657,8190,2841,2273,,10101100_1,10101101_1,10101102_1,10101103_1,10101104_1,,,101011_1,,1000000,sound_101011_1_1.mp3,,,,,,,,,0.5,standby,,1,远程/控制;0.82;0.37;1,
211001_5,,211001_5,,,-1,202001,1,剧情姜子牙,head_org/Head_org_JiangZiYa,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_JiangZiYa,Hero_head/head_JiangZiYa_NuQi,3,704001,1,,,,,300,太公望,JiaoBiao_ShuShi_03,132,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,昆仑山元始天尊的关门弟子，武吉的师傅,19,,5,1000,272155,7852,1289,1612,1,1,,,,,,,5,5,50,250,,,50,"1,000",87360,12270,2016,2520,1,20200100_999,20200101_999,,,,,20200109,202001_8,,500,Sound_202001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_202001_1_01.mp3,,远程/范围/爆发;1;0.53;0.7,
211002_5,,211002_5,,,-1,202002,1,剧情哪吒,head_org/Head_org_NeZha,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_NeZha,Hero_head/head_NeZha_NuQi,3,704002,1,,,,,300,三太子,JiaoBiao_ShuShi_03,132,中排法术输出，善于对敌方前中排造成大范围伤害,昆仑山第三代子弟，陈塘关李靖的幼子,16,,5,1000,242155,7852,1612,1289,1,1,,,,,,,5,5,50,250,,,50,"1,000",87360,12270,2520,2016,1,20200200_999,20200201_999,,,,,,202002_8,,500,Sound_202002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_202002_1_01.mp3,,远程/范围/爆发;1;0.53;0.7,
211003_5,,211003_5,,,-1,201001,1,剧情杨戬,head_org/Head_org_YangJian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_YangJian,Hero_head/head_YangJian_NuQi,2,704003,1,,,,,300,二郎天君,JiaoBiao_XingZhe_03,132,近战物理攻击，能对敌方中后排输出造成威胁,昆仑山第三代弟子中佼佼者，与韦护并称为天才二人组,4,,5,1000,272155,4936,1433,1792,1,1,,,,,,,5,5,50,250,,,50,"1,000",112000,7714,2240,2800,1,20100100_999,20100101_999,,,,,,201001_8,,500,Sound_201001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201001_1_01.mp3,,近战/爆发;0.77;0.6;0.6,
211004_5,,211004_5,,,-1,204001,1,剧情龙吉公主,head_org/Head_org_LongJiGongZhu,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_LongJiGongZhu,Hero_head/head_LongJiGongZhu_NuQi,4,704004,1,,,,,300,昆仑仙子,JiaoBiao_JiSi_03,132,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,1,,5,1000,272155,4847,1433,1792,1,1,,,,,,,5,5,50,250,,,50,"1,000",107520,7576,2240,2800,1,20400100_999,20400101_999,,,,,,204001_8,,500,Sound_204001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204001_1_01.mp3,,远程/控制;0.82;0.37;1,
211005_5,,211005_5,,,-1,204003,1,剧情武吉,head_org/Head_org_JiangZiYa,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_JiangZiYa,Hero_head/head_JiangZiYa_NuQi,2,704001,1,,,,,300,神力仙童,JiaoBiao_ShuShi_03,132,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,昆仑山元始天尊的关门弟子，武吉的师傅,12,,5,1000,272155,4936,1433,1792,1,1,,,,,,,5,5,50,250,,,50,"1,000",112000,7714,2240,2800,1,20400300_1,20400301_1,,,,,,204003_8,,500,Sound_202001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_202001_1_01.mp3,,近战/爆发;0.77;0.6;0.6,
211006_5,,211006_5,,,-1,203001,2,剧情妲己,head_org/Head_org_NeZha,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_NeZha,Hero_head/head_NeZha_NuQi,5,704002,1,,,,,300,绝世妖姬,JiaoBiao_ShuShi_03,132,中排法术输出，善于对敌方前中排造成大范围伤害,昆仑山第三代子弟，陈塘关李靖的幼子,4,,5,1000,272155,4640,1433,1792,1,1,,,,,,,5,5,50,250,,,50,"1,000",116480,7250,2240,2800,1,20300100_1,20300101_1,,,,,,203001_8,,500,Sound_202002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_202002_1_01.mp3,,远程/输出;1;0.37;0.67,
211007_5,,211007_5,,,-1,203002,3,剧情李兴霸,head_org/Head_org_YangJian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_YangJian,Hero_head/head_YangJian_NuQi,5,704003,1,,,,,300,光之修士,JiaoBiao_XingZhe_03,132,近战物理攻击，能对敌方中后排输出造成威胁,昆仑山第三代弟子中佼佼者，与韦护并称为天才二人组,13,,5,1000,272155,4640,1792,1433,1,1,,,,,,,5,5,50,250,,,50,"1,000",116480,7250,2800,2240,1,20300200_1,20300201_1,,,,,,203002_8,,500,Sound_201001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201001_1_01.mp3,,远程/输出;1;0.37;0.67,
211008_5,,211008_5,,,-1,202001,1,剧情姜子牙,head_org/Head_org_LongJiGongZhu,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_LongJiGongZhu,Hero_head/head_LongJiGongZhu_NuQi,4,704004,1,,,,,300,昆仑仙子,JiaoBiao_JiSi_03,132,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,1,,5,1000,272155,4847,1433,1792,1,1,,,,,,,5,5,50,250,,,50,"1,000",107520,7576,2240,2800,1,20200100_1,20200101_1,,,,,,202001_8,,500,Sound_204001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204001_1_01.mp3,,远程/控制;0.82;0.37;1,
