key,Remarks,uniqueId,conditionId,conditionLevel,subConditionId,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionRestrict,subConditionValue
2030130506,,2030130506,20301305,6,20301305,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030130507,,2030130507,20301305,7,20301305,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030130508,,2030130508,20301305,8,20301305,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030130509,,2030130509,20301305,9,20301305,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030130510,,2030130510,20301305,10,20301305,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030130511,,2030130511,20301305,11,20301305,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030070101,,2030070101,20300701,1,20300701,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030070102,,2030070102,20300701,2,20300701,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030070103,,2030070103,20300701,3,20300701,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030070104,,2030070104,20300701,4,20300701,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030070105,,2030070105,20300701,5,20300701,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030070201,,2030070201,20300702,1,20300702,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030070202,,2030070202,20300702,2,20300702,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030070203,,2030070203,20300702,3,20300702,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030070204,,2030070204,20300702,4,20300702,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030070205,,2030070205,20300702,5,20300702,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030070301,,2030070301,20300703,1,20300703,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030070302,,2030070302,20300703,2,20300703,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030070303,,2030070303,20300703,3,20300703,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030070304,,2030070304,20300703,4,20300703,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030070305,,2030070305,20300703,5,20300703,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030070401,,2030070401,20300704,1,20300704,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030070402,,2030070402,20300704,2,20300704,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030070403,,2030070403,20300704,3,20300704,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030070404,,2030070404,20300704,4,20300704,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030070405,,2030070405,20300704,5,20300704,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030070406,,2030070406,20300704,6,20300704,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2030070407,,2030070407,20300704,7,20300704,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2030070408,,2030070408,20300704,8,20300704,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2030070409,,2030070409,20300704,9,20300704,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2030070410,,2030070410,20300704,10,20300704,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2030070411,,2030070411,20300704,11,20300704,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2030070501,,2030070501,20300705,1,20300705,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030070502,,2030070502,20300705,2,20300705,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030070503,,2030070503,20300705,3,20300705,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030070504,,2030070504,20300705,4,20300705,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030070505,,2030070505,20300705,5,20300705,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030070506,,2030070506,20300705,6,20300705,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030070507,,2030070507,20300705,7,20300705,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030070508,,2030070508,20300705,8,20300705,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030070509,,2030070509,20300705,9,20300705,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030070510,,2030070510,20300705,10,20300705,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030070511,,2030070511,20300705,11,20300705,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2000060101,,2000060101,20000601,1,20000601,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000060102,,2000060102,20000601,2,20000601,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000060103,,2000060103,20000601,3,20000601,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000060104,,2000060104,20000601,4,20000601,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000060105,,2000060105,20000601,5,20000601,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000060201,,2000060201,20000602,1,20000602,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000060202,,2000060202,20000602,2,20000602,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000060203,,2000060203,20000602,3,20000602,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000060204,,2000060204,20000602,4,20000602,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000060205,,2000060205,20000602,5,20000602,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000060301,,2000060301,20000603,1,20000603,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000060302,,2000060302,20000603,2,20000603,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000060303,,2000060303,20000603,3,20000603,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000060304,,2000060304,20000603,4,20000603,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000060305,,2000060305,20000603,5,20000603,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000060401,,2000060401,20000604,1,20000604,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000060402,,2000060402,20000604,2,20000604,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000060403,,2000060403,20000604,3,20000604,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000060404,,2000060404,20000604,4,20000604,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000060405,,2000060405,20000604,5,20000604,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000060406,,2000060406,20000604,6,20000604,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2000060407,,2000060407,20000604,7,20000604,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2000060408,,2000060408,20000604,8,20000604,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2000060409,,2000060409,20000604,9,20000604,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2000060410,,2000060410,20000604,10,20000604,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2000060411,,2000060411,20000604,11,20000604,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2000060501,,2000060501,20000605,1,20000605,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000060502,,2000060502,20000605,2,20000605,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000060503,,2000060503,20000605,3,20000605,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000060504,,2000060504,20000605,4,20000605,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000060505,,2000060505,20000605,5,20000605,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2000060506,,2000060506,20000605,6,20000605,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2000060507,,2000060507,20000605,7,20000605,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2000060508,,2000060508,20000605,8,20000605,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2000060509,,2000060509,20000605,9,20000605,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2000060510,,2000060510,20000605,10,20000605,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2000060511,,2000060511,20000605,11,20000605,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030110101,,2030110101,20301101,1,20301101,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030110102,,2030110102,20301101,2,20301101,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030110103,,2030110103,20301101,3,20301101,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030110104,,2030110104,20301101,4,20301101,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030110105,,2030110105,20301101,5,20301101,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030110201,,2030110201,20301102,1,20301102,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030110202,,2030110202,20301102,2,20301102,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030110203,,2030110203,20301102,3,20301102,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030110204,,2030110204,20301102,4,20301102,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030110205,,2030110205,20301102,5,20301102,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030110301,,2030110301,20301103,1,20301103,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030110302,,2030110302,20301103,2,20301103,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030110303,,2030110303,20301103,3,20301103,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030110304,,2030110304,20301103,4,20301103,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030110305,,2030110305,20301103,5,20301103,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030110401,,2030110401,20301104,1,20301104,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030110402,,2030110402,20301104,2,20301104,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030110403,,2030110403,20301104,3,20301104,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030110404,,2030110404,20301104,4,20301104,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030110405,,2030110405,20301104,5,20301104,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030110406,,2030110406,20301104,6,20301104,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2030110407,,2030110407,20301104,7,20301104,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2030110408,,2030110408,20301104,8,20301104,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2030110409,,2030110409,20301104,9,20301104,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2030110410,,2030110410,20301104,10,20301104,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2030110411,,2030110411,20301104,11,20301104,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2030110501,,2030110501,20301105,1,20301105,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030110502,,2030110502,20301105,2,20301105,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030110503,,2030110503,20301105,3,20301105,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030110504,,2030110504,20301105,4,20301105,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030110505,,2030110505,20301105,5,20301105,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030110506,,2030110506,20301105,6,20301105,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030110507,,2030110507,20301105,7,20301105,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030110508,,2030110508,20301105,8,20301105,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030110509,,2030110509,20301105,9,20301105,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030110510,,2030110510,20301105,10,20301105,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030110511,,2030110511,20301105,11,20301105,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2020030101,,2020030101,20200301,1,20200301,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020030102,,2020030102,20200301,2,20200301,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020030103,,2020030103,20200301,3,20200301,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020030104,,2020030104,20200301,4,20200301,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020030105,,2020030105,20200301,5,20200301,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020030201,,2020030201,20200302,1,20200302,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020030202,,2020030202,20200302,2,20200302,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020030203,,2020030203,20200302,3,20200302,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020030204,,2020030204,20200302,4,20200302,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020030205,,2020030205,20200302,5,20200302,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020030301,,2020030301,20200303,1,20200303,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020030302,,2020030302,20200303,2,20200303,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020030303,,2020030303,20200303,3,20200303,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020030304,,2020030304,20200303,4,20200303,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020030305,,2020030305,20200303,5,20200303,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020030401,,2020030401,20200304,1,20200304,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2020030402,,2020030402,20200304,2,20200304,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2020030403,,2020030403,20200304,3,20200304,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2020030404,,2020030404,20200304,4,20200304,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2020030405,,2020030405,20200304,5,20200304,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2020030406,,2020030406,20200304,6,20200304,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2020030407,,2020030407,20200304,7,20200304,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2020030408,,2020030408,20200304,8,20200304,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2020030409,,2020030409,20200304,9,20200304,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2020030410,,2020030410,20200304,10,20200304,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2020030411,,2020030411,20200304,11,20200304,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2020030501,,2020030501,20200305,1,20200305,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2020030502,,2020030502,20200305,2,20200305,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2020030503,,2020030503,20200305,3,20200305,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2020030504,,2020030504,20200305,4,20200305,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2020030505,,2020030505,20200305,5,20200305,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2020030506,,2020030506,20200305,6,20200305,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2020030507,,2020030507,20200305,7,20200305,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2020030508,,2020030508,20200305,8,20200305,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2020030509,,2020030509,20200305,9,20200305,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2020030510,,2020030510,20200305,10,20200305,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2020030511,,2020030511,20200305,11,20200305,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2020100101,,2020100101,20201001,1,20201001,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020100102,,2020100102,20201001,2,20201001,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020100103,,2020100103,20201001,3,20201001,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020100104,,2020100104,20201001,4,20201001,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020100105,,2020100105,20201001,5,20201001,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020100201,,2020100201,20201002,1,20201002,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020100202,,2020100202,20201002,2,20201002,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020100203,,2020100203,20201002,3,20201002,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020100204,,2020100204,20201002,4,20201002,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020100205,,2020100205,20201002,5,20201002,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020100301,,2020100301,20201003,1,20201003,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2020100302,,2020100302,20201003,2,20201003,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2020100303,,2020100303,20201003,3,20201003,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2020100304,,2020100304,20201003,4,20201003,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2020100305,,2020100305,20201003,5,20201003,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2020100401,,2020100401,20201004,1,20201004,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2020100402,,2020100402,20201004,2,20201004,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2020100403,,2020100403,20201004,3,20201004,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2020100404,,2020100404,20201004,4,20201004,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2020100405,,2020100405,20201004,5,20201004,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2020100406,,2020100406,20201004,6,20201004,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2020100407,,2020100407,20201004,7,20201004,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2020100408,,2020100408,20201004,8,20201004,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2020100409,,2020100409,20201004,9,20201004,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2020100410,,2020100410,20201004,10,20201004,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2020100411,,2020100411,20201004,11,20201004,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2020100501,,2020100501,20201005,1,20201005,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2020100502,,2020100502,20201005,2,20201005,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2020100503,,2020100503,20201005,3,20201005,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2020100504,,2020100504,20201005,4,20201005,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2020100505,,2020100505,20201005,5,20201005,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2020100506,,2020100506,20201005,6,20201005,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2020100507,,2020100507,20201005,7,20201005,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2020100508,,2020100508,20201005,8,20201005,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2020100509,,2020100509,20201005,9,20201005,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2020100510,,2020100510,20201005,10,20201005,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2020100511,,2020100511,20201005,11,20201005,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030080101,,2030080101,20300801,1,20300801,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030080102,,2030080102,20300801,2,20300801,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030080103,,2030080103,20300801,3,20300801,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030080104,,2030080104,20300801,4,20300801,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030080105,,2030080105,20300801,5,20300801,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030080201,,2030080201,20300802,1,20300802,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030080202,,2030080202,20300802,2,20300802,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030080203,,2030080203,20300802,3,20300802,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030080204,,2030080204,20300802,4,20300802,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030080205,,2030080205,20300802,5,20300802,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030080301,,2030080301,20300803,1,20300803,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030080302,,2030080302,20300803,2,20300803,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030080303,,2030080303,20300803,3,20300803,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030080304,,2030080304,20300803,4,20300803,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
